,,,Spain
sc2015,y2030,2030-07-28T15:00:00+02:00,1908.664
sc2015,y2030,2030-07-28T16:00:00+02:00,1937.829
sc2015,y2030,2030-07-28T17:00:00+02:00,1947.783
sc2015,y2030,2030-07-28T18:00:00+02:00,1946.605
sc2015,y2030,2030-07-28T19:00:00+02:00,1932.387
sc2015,y2030,2030-07-28T20:00:00+02:00,1944.701
sc2015,y2030,2030-07-28T21:00:00+02:00,1930.331
sc2015,y2030,2030-07-28T22:00:00+02:00,1887.408
sc2015,y2030,2030-07-28T23:00:00+02:00,1813.607
sc2015,y2030,2030-07-29T00:00:00+02:00,1750.769
sc2015,y2030,2030-07-29T01:00:00+02:00,1712.048
sc2015,y2030,2030-07-29T02:00:00+02:00,1680.36
sc2015,y2030,2030-07-29T03:00:00+02:00,1660.408
sc2015,y2030,2030-07-29T04:00:00+02:00,1650.205
sc2015,y2030,2030-07-29T05:00:00+02:00,1664.397
sc2015,y2030,2030-07-29T06:00:00+02:00,1684.198
sc2015,y2030,2030-07-29T07:00:00+02:00,1727.57
sc2015,y2030,2030-07-29T08:00:00+02:00,1775.083
sc2015,y2030,2030-07-29T09:00:00+02:00,1806.818
sc2015,y2030,2030-07-29T10:00:00+02:00,1819.74
sc2015,y2030,2030-07-29T11:00:00+02:00,1851.685
sc2015,y2030,2030-07-29T12:00:00+02:00,1878.541
sc2015,y2030,2030-07-29T13:00:00+02:00,1893.387
sc2015,y2030,2030-07-29T14:00:00+02:00,1926.491
sc2015,y2030,2030-07-29T15:00:00+02:00,1972.62
sc2015,y2030,2030-07-29T16:00:00+02:00,2006.349
sc2015,y2030,2030-07-29T17:00:00+02:00,2023.928
sc2015,y2030,2030-07-29T18:00:00+02:00,2035.05
sc2015,y2030,2030-07-29T19:00:00+02:00,2040.504
sc2015,y2030,2030-07-29T20:00:00+02:00,2050.602
sc2015,y2030,2030-07-29T21:00:00+02:00,2050.006
sc2015,y2030,2030-07-29T22:00:00+02:00,1996.969
sc2015,y2030,2030-07-29T23:00:00+02:00,1945.531
sc2015,y2030,2030-07-30T00:00:00+02:00,1900.341
sc2015,y2030,2030-07-30T01:00:00+02:00,1858.705
sc2015,y2030,2030-07-30T02:00:00+02:00,1835.866
sc2015,y2030,2030-07-30T03:00:00+02:00,1813.698
sc2015,y2030,2030-07-30T04:00:00+02:00,1820.199
sc2015,y2030,2030-07-30T05:00:00+02:00,1848.844
sc2015,y2030,2030-07-30T06:00:00+02:00,1880.748
sc2015,y2030,2030-07-30T07:00:00+02:00,1917.567
sc2015,y2030,2030-07-30T08:00:00+02:00,1956.673
sc2015,y2030,2030-07-30T09:00:00+02:00,1976.328
sc2015,y2030,2030-07-30T10:00:00+02:00,1979.109
sc2015,y2030,2030-07-30T11:00:00+02:00,1996.214
sc2015,y2030,2030-07-30T12:00:00+02:00,2014.568
sc2015,y2030,2030-07-30T13:00:00+02:00,2002.86
sc2015,y2030,2030-07-30T14:00:00+02:00,2000.738
sc2015,y2030,2030-07-30T15:00:00+02:00,2009.547
sc2015,y2030,2030-07-30T16:00:00+02:00,2022.641
sc2015,y2030,2030-07-30T17:00:00+02:00,2020.794
sc2015,y2030,2030-07-30T18:00:00+02:00,2022.215
sc2015,y2030,2030-07-30T19:00:00+02:00,1998.238
sc2015,y2030,2030-07-30T20:00:00+02:00,2013.623
sc2015,y2030,2030-07-30T21:00:00+02:00,2005.417
sc2015,y2030,2030-07-30T22:00:00+02:00,1938.885
sc2015,y2030,2030-07-30T23:00:00+02:00,1880.831
sc2015,y2030,2030-07-31T00:00:00+02:00,1823.85
sc2015,y2030,2030-07-31T01:00:00+02:00,1783.832
sc2015,y2030,2030-07-31T02:00:00+02:00,1760.581
sc2015,y2030,2030-07-31T03:00:00+02:00,1748.759
sc2015,y2030,2030-07-31T04:00:00+02:00,1751.896
sc2015,y2030,2030-07-31T05:00:00+02:00,1779.562
sc2015,y2030,2030-07-31T06:00:00+02:00,1807.491
sc2015,y2030,2030-07-31T07:00:00+02:00,1836.705
sc2015,y2030,2030-07-31T08:00:00+02:00,1887.439
sc2015,y2030,2030-07-31T09:00:00+02:00,1918.898
sc2015,y2030,2030-07-31T10:00:00+02:00,1935.231
sc2015,y2030,2030-07-31T11:00:00+02:00,1968.351
sc2015,y2030,2030-07-31T12:00:00+02:00,2000.702
sc2015,y2030,2030-07-31T13:00:00+02:00,1982.728
sc2015,y2030,2030-07-31T14:00:00+02:00,1959.504
sc2015,y2030,2030-07-31T15:00:00+02:00,1966.886
sc2015,y2030,2030-07-31T16:00:00+02:00,1974.822
sc2015,y2030,2030-07-31T17:00:00+02:00,1970.211
sc2015,y2030,2030-07-31T18:00:00+02:00,1962.929
sc2015,y2030,2030-07-31T19:00:00+02:00,1941.906
sc2015,y2030,2030-07-31T20:00:00+02:00,1957.041
sc2015,y2030,2030-07-31T21:00:00+02:00,1936.277
sc2015,y2030,2030-07-31T22:00:00+02:00,1882.086
sc2015,y2030,2030-07-31T23:00:00+02:00,1832.461
sc2015,y2030,2030-08-01T00:00:00+02:00,1787.862
sc2015,y2030,2030-08-01T01:00:00+02:00,1747.001
sc2015,y2030,2030-08-01T02:00:00+02:00,1722.578
sc2015,y2030,2030-08-01T03:00:00+02:00,1699.171
sc2015,y2030,2030-08-01T04:00:00+02:00,1689.091
sc2015,y2030,2030-08-01T05:00:00+02:00,1690.572
sc2015,y2030,2030-08-01T06:00:00+02:00,1689.264
sc2015,y2030,2030-08-01T07:00:00+02:00,1710.712
sc2015,y2030,2030-08-01T08:00:00+02:00,1750.718
sc2015,y2030,2030-08-01T09:00:00+02:00,1768.77
sc2015,y2030,2030-08-01T10:00:00+02:00,1763.471
sc2015,y2030,2030-08-01T11:00:00+02:00,1745.43
sc2015,y2030,2030-08-01T12:00:00+02:00,1731.384
sc2015,y2030,2030-08-01T13:00:00+02:00,1700.684
sc2015,y2030,2030-08-01T14:00:00+02:00,1680.894
sc2015,y2030,2030-08-01T15:00:00+02:00,1678.622
sc2015,y2030,2030-08-01T16:00:00+02:00,1682.224
sc2015,y2030,2030-08-01T17:00:00+02:00,1699.093
sc2015,y2030,2030-08-01T18:00:00+02:00,1719.011
sc2015,y2030,2030-08-01T19:00:00+02:00,1731.333
sc2015,y2030,2030-08-01T20:00:00+02:00,1774.677
sc2015,y2030,2030-08-01T21:00:00+02:00,1790.57
sc2015,y2030,2030-08-01T22:00:00+02:00,1756.924
sc2015,y2030,2030-08-01T23:00:00+02:00,1714.449
sc2015,y2030,2030-08-02T00:00:00+02:00,1671.423
sc2015,y2030,2030-08-02T01:00:00+02:00,1649.257
sc2015,y2030,2030-08-02T02:00:00+02:00,1629.695
sc2015,y2030,2030-08-02T03:00:00+02:00,1625.834
sc2015,y2030,2030-08-02T04:00:00+02:00,1633.884
sc2015,y2030,2030-08-02T05:00:00+02:00,1645.54
sc2015,y2030,2030-08-02T06:00:00+02:00,1645.753
sc2015,y2030,2030-08-02T07:00:00+02:00,1657.64
sc2015,y2030,2030-08-02T08:00:00+02:00,1685.308
sc2015,y2030,2030-08-02T09:00:00+02:00,1702.998
sc2015,y2030,2030-08-02T10:00:00+02:00,1733.152
sc2015,y2030,2030-08-02T11:00:00+02:00,1760.744
sc2015,y2030,2030-08-02T12:00:00+02:00,1803.275
sc2015,y2030,2030-08-02T13:00:00+02:00,1832.787
sc2015,y2030,2030-08-02T14:00:00+02:00,1825.444
sc2015,y2030,2030-08-02T15:00:00+02:00,1816.041
sc2015,y2030,2030-08-02T16:00:00+02:00,1806.371
sc2015,y2030,2030-08-02T17:00:00+02:00,1792.894
sc2015,y2030,2030-08-02T18:00:00+02:00,1782.783
sc2015,y2030,2030-08-02T19:00:00+02:00,1778.529
sc2015,y2030,2030-08-02T20:00:00+02:00,1803.828
sc2015,y2030,2030-08-02T21:00:00+02:00,1818.361
sc2015,y2030,2030-08-02T22:00:00+02:00,1780.158
sc2015,y2030,2030-08-02T23:00:00+02:00,1722.924
sc2015,y2030,2030-08-03T00:00:00+02:00,1674.463
sc2015,y2030,2030-08-03T01:00:00+02:00,1641.62
sc2015,y2030,2030-08-03T02:00:00+02:00,1618.773
sc2015,y2030,2030-08-03T03:00:00+02:00,1604.422
sc2015,y2030,2030-08-03T04:00:00+02:00,1602.982
sc2015,y2030,2030-08-03T05:00:00+02:00,1627.869
sc2015,y2030,2030-08-03T06:00:00+02:00,1655.728
sc2015,y2030,2030-08-03T07:00:00+02:00,1703.042
sc2015,y2030,2030-08-03T08:00:00+02:00,1739.817
sc2015,y2030,2030-08-03T09:00:00+02:00,1776.919
sc2015,y2030,2030-08-03T10:00:00+02:00,1810.017
sc2015,y2030,2030-08-03T11:00:00+02:00,1863.64
sc2015,y2030,2030-08-03T12:00:00+02:00,1920.684
sc2015,y2030,2030-08-03T13:00:00+02:00,1946.353
sc2015,y2030,2030-08-03T14:00:00+02:00,1952.674
sc2015,y2030,2030-08-03T15:00:00+02:00,1959.909
sc2015,y2030,2030-08-03T16:00:00+02:00,1954.999
sc2015,y2030,2030-08-03T17:00:00+02:00,1936.428
sc2015,y2030,2030-08-03T18:00:00+02:00,1898.38
sc2015,y2030,2030-08-03T19:00:00+02:00,1857.627
sc2015,y2030,2030-08-03T20:00:00+02:00,1857.547
sc2015,y2030,2030-08-03T21:00:00+02:00,1856.071
sc2015,y2030,2030-08-03T22:00:00+02:00,1801.925
sc2015,y2030,2030-08-03T23:00:00+02:00,1757.514
sc2015,y2030,2030-08-04T00:00:00+02:00,1710.797
sc2015,y2030,2030-08-04T01:00:00+02:00,1680.657
sc2015,y2030,2030-08-04T02:00:00+02:00,1649.98
sc2015,y2030,2030-08-04T03:00:00+02:00,1639.986
sc2015,y2030,2030-08-04T04:00:00+02:00,1642.52
sc2015,y2030,2030-08-04T05:00:00+02:00,1673.934
sc2015,y2030,2030-08-04T06:00:00+02:00,1700.103
sc2015,y2030,2030-08-04T07:00:00+02:00,1737.152
sc2015,y2030,2030-08-04T08:00:00+02:00,1780.628
sc2015,y2030,2030-08-04T09:00:00+02:00,1794.492
sc2015,y2030,2030-08-04T10:00:00+02:00,1783.214
sc2015,y2030,2030-08-04T11:00:00+02:00,1781.84
sc2015,y2030,2030-08-04T12:00:00+02:00,1780.337
sc2015,y2030,2030-08-04T13:00:00+02:00,1762.313
sc2015,y2030,2030-08-04T14:00:00+02:00,1750.006
sc2015,y2030,2030-08-04T15:00:00+02:00,1762.864
sc2015,y2030,2030-08-04T16:00:00+02:00,1779.944
sc2015,y2030,2030-08-04T17:00:00+02:00,1785.43
sc2015,y2030,2030-08-04T18:00:00+02:00,1792.127
sc2015,y2030,2030-08-04T19:00:00+02:00,1794.598
sc2015,y2030,2030-08-04T20:00:00+02:00,1807.883
sc2015,y2030,2030-08-04T21:00:00+02:00,1799.074
sc2015,y2030,2030-08-04T22:00:00+02:00,1748.584
sc2015,y2030,2030-08-04T23:00:00+02:00,1701.149
sc2015,y2030,2030-08-05T00:00:00+02:00,1652.18
sc2015,y2030,2030-08-05T01:00:00+02:00,1618.769
sc2015,y2030,2030-08-05T02:00:00+02:00,1600.876
sc2015,y2030,2030-08-05T03:00:00+02:00,1593.902
sc2015,y2030,2030-08-05T04:00:00+02:00,1607.778
sc2015,y2030,2030-08-05T05:00:00+02:00,1644.185
sc2015,y2030,2030-08-05T06:00:00+02:00,1675.126
sc2015,y2030,2030-08-05T07:00:00+02:00,1721.627
sc2015,y2030,2030-08-05T08:00:00+02:00,1759.777
sc2015,y2030,2030-08-05T09:00:00+02:00,1798.452
sc2015,y2030,2030-08-05T10:00:00+02:00,1847.736
sc2015,y2030,2030-08-05T11:00:00+02:00,1890.793
sc2015,y2030,2030-08-05T12:00:00+02:00,1939.848
sc2015,y2030,2030-08-05T13:00:00+02:00,1961.528
sc2015,y2030,2030-08-05T14:00:00+02:00,1974.718
sc2015,y2030,2030-08-05T15:00:00+02:00,1983.465
sc2015,y2030,2030-08-05T16:00:00+02:00,1965.888
sc2015,y2030,2030-08-05T17:00:00+02:00,1939.514
sc2015,y2030,2030-08-05T18:00:00+02:00,1900.934
sc2015,y2030,2030-08-05T19:00:00+02:00,1863.334
sc2015,y2030,2030-08-05T20:00:00+02:00,1862.526
sc2015,y2030,2030-08-05T21:00:00+02:00,1841.655
sc2015,y2030,2030-08-05T22:00:00+02:00,1795.446
sc2015,y2030,2030-08-05T23:00:00+02:00,1726.699
sc2015,y2030,2030-08-06T00:00:00+02:00,1678.951
sc2015,y2030,2030-08-06T01:00:00+02:00,1635.198
sc2015,y2030,2030-08-06T02:00:00+02:00,1608.251
sc2015,y2030,2030-08-06T03:00:00+02:00,1580.334
sc2015,y2030,2030-08-06T04:00:00+02:00,1576.806
sc2015,y2030,2030-08-06T05:00:00+02:00,1591.753
sc2015,y2030,2030-08-06T06:00:00+02:00,1610.313
sc2015,y2030,2030-08-06T07:00:00+02:00,1642.105
sc2015,y2030,2030-08-06T08:00:00+02:00,1676.426
sc2015,y2030,2030-08-06T09:00:00+02:00,1710.05
sc2015,y2030,2030-08-06T10:00:00+02:00,1743.108
sc2015,y2030,2030-08-06T11:00:00+02:00,1779.088
sc2015,y2030,2030-08-06T12:00:00+02:00,1823.883
sc2015,y2030,2030-08-06T13:00:00+02:00,1848.298
sc2015,y2030,2030-08-06T14:00:00+02:00,1874.4
sc2015,y2030,2030-08-06T15:00:00+02:00,1895.295
sc2015,y2030,2030-08-06T16:00:00+02:00,1903.718
sc2015,y2030,2030-08-06T17:00:00+02:00,1891.208
sc2015,y2030,2030-08-06T18:00:00+02:00,1869.356
sc2015,y2030,2030-08-06T19:00:00+02:00,1843.767
sc2015,y2030,2030-08-06T20:00:00+02:00,1854.415
sc2015,y2030,2030-08-06T21:00:00+02:00,1842.652
sc2015,y2030,2030-08-06T22:00:00+02:00,1795.059
sc2015,y2030,2030-08-06T23:00:00+02:00,1741.45
sc2015,y2030,2030-08-07T00:00:00+02:00,1700.781
sc2015,y2030,2030-08-07T01:00:00+02:00,1675.255
sc2015,y2030,2030-08-07T02:00:00+02:00,1651.568
sc2015,y2030,2030-08-07T03:00:00+02:00,1634.59
sc2015,y2030,2030-08-07T04:00:00+02:00,1631.703
sc2015,y2030,2030-08-07T05:00:00+02:00,1640.321
sc2015,y2030,2030-08-07T06:00:00+02:00,1665.473
sc2015,y2030,2030-08-07T07:00:00+02:00,1697.216
sc2015,y2030,2030-08-07T08:00:00+02:00,1722.735
sc2015,y2030,2030-08-07T09:00:00+02:00,1740.953
sc2015,y2030,2030-08-07T10:00:00+02:00,1771.035
sc2015,y2030,2030-08-07T11:00:00+02:00,1803.681
sc2015,y2030,2030-08-07T12:00:00+02:00,1835.885
sc2015,y2030,2030-08-07T13:00:00+02:00,1846.709
sc2015,y2030,2030-08-07T14:00:00+02:00,1853.395
sc2015,y2030,2030-08-07T15:00:00+02:00,1875.511
sc2015,y2030,2030-08-07T16:00:00+02:00,1907.91
sc2015,y2030,2030-08-07T17:00:00+02:00,1938.28
sc2015,y2030,2030-08-07T18:00:00+02:00,1972.997
sc2015,y2030,2030-08-07T19:00:00+02:00,1977.951
sc2015,y2030,2030-08-07T20:00:00+02:00,2004.788
sc2015,y2030,2030-08-07T21:00:00+02:00,1993.125
sc2015,y2030,2030-08-07T22:00:00+02:00,1930.041
sc2015,y2030,2030-08-07T23:00:00+02:00,1888.981
sc2015,y2030,2030-08-08T00:00:00+02:00,1850.82
sc2015,y2030,2030-08-08T01:00:00+02:00,1804.672
sc2015,y2030,2030-08-08T02:00:00+02:00,1777.945
sc2015,y2030,2030-08-08T03:00:00+02:00,1754.663
sc2015,y2030,2030-08-08T04:00:00+02:00,1746.716
sc2015,y2030,2030-08-08T05:00:00+02:00,1754.541
sc2015,y2030,2030-08-08T06:00:00+02:00,1753.512
sc2015,y2030,2030-08-08T07:00:00+02:00,1758.595
sc2015,y2030,2030-08-08T08:00:00+02:00,1774.17
sc2015,y2030,2030-08-08T09:00:00+02:00,1782.847
sc2015,y2030,2030-08-08T10:00:00+02:00,1794.482
sc2015,y2030,2030-08-08T11:00:00+02:00,1796.378
sc2015,y2030,2030-08-08T12:00:00+02:00,1797.77
sc2015,y2030,2030-08-08T13:00:00+02:00,1800.606
sc2015,y2030,2030-08-08T14:00:00+02:00,1815.838
sc2015,y2030,2030-08-08T15:00:00+02:00,1827.612
sc2015,y2030,2030-08-08T16:00:00+02:00,1841.096
sc2015,y2030,2030-08-08T17:00:00+02:00,1861.883
sc2015,y2030,2030-08-08T18:00:00+02:00,1877.444
sc2015,y2030,2030-08-08T19:00:00+02:00,1898.244
sc2015,y2030,2030-08-08T20:00:00+02:00,1948.975
sc2015,y2030,2030-08-08T21:00:00+02:00,1928.857
sc2015,y2030,2030-08-08T22:00:00+02:00,1894.225
sc2015,y2030,2030-08-08T23:00:00+02:00,1853.02
sc2015,y2030,2030-08-09T00:00:00+02:00,1821.785
sc2015,y2030,2030-08-09T01:00:00+02:00,1794.202
sc2015,y2030,2030-08-09T02:00:00+02:00,1769.783
sc2015,y2030,2030-08-09T03:00:00+02:00,1765.998
sc2015,y2030,2030-08-09T04:00:00+02:00,1747.185
sc2015,y2030,2030-08-09T05:00:00+02:00,1736.024
sc2015,y2030,2030-08-09T06:00:00+02:00,1719.161
sc2015,y2030,2030-08-09T07:00:00+02:00,1713.431
sc2015,y2030,2030-08-09T08:00:00+02:00,1724.737
sc2015,y2030,2030-08-09T09:00:00+02:00,1736.717
sc2015,y2030,2030-08-09T10:00:00+02:00,1746.553
sc2015,y2030,2030-08-09T11:00:00+02:00,1754.425
sc2015,y2030,2030-08-09T12:00:00+02:00,1763.368
sc2015,y2030,2030-08-09T13:00:00+02:00,1775.984
sc2015,y2030,2030-08-09T14:00:00+02:00,1756.937
sc2015,y2030,2030-08-09T15:00:00+02:00,1762.092
sc2015,y2030,2030-08-09T16:00:00+02:00,1777.988
sc2015,y2030,2030-08-09T17:00:00+02:00,1797.975
sc2015,y2030,2030-08-09T18:00:00+02:00,1822.704
sc2015,y2030,2030-08-09T19:00:00+02:00,1841.034
sc2015,y2030,2030-08-09T20:00:00+02:00,1884.929
sc2015,y2030,2030-08-09T21:00:00+02:00,1895.774
sc2015,y2030,2030-08-09T22:00:00+02:00,1843.427
sc2015,y2030,2030-08-09T23:00:00+02:00,1787.578
sc2015,y2030,2030-08-10T00:00:00+02:00,1726.738
sc2015,y2030,2030-08-10T01:00:00+02:00,1680.019
sc2015,y2030,2030-08-10T02:00:00+02:00,1633.165
sc2015,y2030,2030-08-10T03:00:00+02:00,1603.328
sc2015,y2030,2030-08-10T04:00:00+02:00,1595.519
sc2015,y2030,2030-08-10T05:00:00+02:00,1626.061
sc2015,y2030,2030-08-10T06:00:00+02:00,1648.259
sc2015,y2030,2030-08-10T07:00:00+02:00,1680.034
sc2015,y2030,2030-08-10T08:00:00+02:00,1712.621
sc2015,y2030,2030-08-10T09:00:00+02:00,1727.772
sc2015,y2030,2030-08-10T10:00:00+02:00,1740.064
sc2015,y2030,2030-08-10T11:00:00+02:00,1753.237
sc2015,y2030,2030-08-10T12:00:00+02:00,1776.389
sc2015,y2030,2030-08-10T13:00:00+02:00,1777.343
sc2015,y2030,2030-08-10T14:00:00+02:00,1771.86
sc2015,y2030,2030-08-10T15:00:00+02:00,1780.288
sc2015,y2030,2030-08-10T16:00:00+02:00,1792.418
sc2015,y2030,2030-08-10T17:00:00+02:00,1792.873
sc2015,y2030,2030-08-10T18:00:00+02:00,1777.697
sc2015,y2030,2030-08-10T19:00:00+02:00,1765.134
sc2015,y2030,2030-08-10T20:00:00+02:00,1780.269
sc2015,y2030,2030-08-10T21:00:00+02:00,1776.09
sc2015,y2030,2030-08-10T22:00:00+02:00,1734.678
sc2015,y2030,2030-08-10T23:00:00+02:00,1697.847
sc2015,y2030,2030-08-11T00:00:00+02:00,1653.762
sc2015,y2030,2030-08-11T01:00:00+02:00,1618.206
sc2015,y2030,2030-08-11T02:00:00+02:00,1595.597
sc2015,y2030,2030-08-11T03:00:00+02:00,1585.231
sc2015,y2030,2030-08-11T04:00:00+02:00,1596.078
sc2015,y2030,2030-08-11T05:00:00+02:00,1630.806
sc2015,y2030,2030-08-11T06:00:00+02:00,1662.359
sc2015,y2030,2030-08-11T07:00:00+02:00,1681.39
sc2015,y2030,2030-08-11T08:00:00+02:00,1716.566
sc2015,y2030,2030-08-11T09:00:00+02:00,1723.639
sc2015,y2030,2030-08-11T10:00:00+02:00,1741.808
sc2015,y2030,2030-08-11T11:00:00+02:00,1769.94
sc2015,y2030,2030-08-11T12:00:00+02:00,1803.004
sc2015,y2030,2030-08-11T13:00:00+02:00,1820.629
sc2015,y2030,2030-08-11T14:00:00+02:00,1830.087
sc2015,y2030,2030-08-11T15:00:00+02:00,1844.669
sc2015,y2030,2030-08-11T16:00:00+02:00,1847.99
sc2015,y2030,2030-08-11T17:00:00+02:00,1838.036
sc2015,y2030,2030-08-11T18:00:00+02:00,1822.085
sc2015,y2030,2030-08-11T19:00:00+02:00,1815.612
sc2015,y2030,2030-08-11T20:00:00+02:00,1851.991
sc2015,y2030,2030-08-11T21:00:00+02:00,1833.19
sc2015,y2030,2030-08-11T22:00:00+02:00,1782.176
sc2015,y2030,2030-08-11T23:00:00+02:00,1721.404
sc2015,y2030,2030-08-12T00:00:00+02:00,1672.945
sc2015,y2030,2030-08-12T01:00:00+02:00,1629.396
sc2015,y2030,2030-08-12T02:00:00+02:00,1598.875
sc2015,y2030,2030-08-12T03:00:00+02:00,1573.295
sc2015,y2030,2030-08-12T04:00:00+02:00,1568.385
sc2015,y2030,2030-08-12T05:00:00+02:00,1586.478
sc2015,y2030,2030-08-12T06:00:00+02:00,1606.935
sc2015,y2030,2030-08-12T07:00:00+02:00,1638.521
sc2015,y2030,2030-08-12T08:00:00+02:00,1671.835
sc2015,y2030,2030-08-12T09:00:00+02:00,1695.754
sc2015,y2030,2030-08-12T10:00:00+02:00,1728.78
sc2015,y2030,2030-08-12T11:00:00+02:00,1762.984
sc2015,y2030,2030-08-12T12:00:00+02:00,1812.544
sc2015,y2030,2030-08-12T13:00:00+02:00,1825.546
sc2015,y2030,2030-08-12T14:00:00+02:00,1838.344
sc2015,y2030,2030-08-12T15:00:00+02:00,1854.927
sc2015,y2030,2030-08-12T16:00:00+02:00,1870.78
sc2015,y2030,2030-08-12T17:00:00+02:00,1888.123
sc2015,y2030,2030-08-12T18:00:00+02:00,1884.883
sc2015,y2030,2030-08-12T19:00:00+02:00,1891.553
sc2015,y2030,2030-08-12T20:00:00+02:00,1926.855
sc2015,y2030,2030-08-12T21:00:00+02:00,1900.29
sc2015,y2030,2030-08-12T22:00:00+02:00,1865.43
sc2015,y2030,2030-08-12T23:00:00+02:00,1828.114
sc2015,y2030,2030-08-13T00:00:00+02:00,1802.568
sc2015,y2030,2030-08-13T01:00:00+02:00,1786.236
sc2015,y2030,2030-08-13T02:00:00+02:00,1780.887
sc2015,y2030,2030-08-13T03:00:00+02:00,1796.92
sc2015,y2030,2030-08-13T04:00:00+02:00,1803.534
sc2015,y2030,2030-08-13T05:00:00+02:00,1824.224
sc2015,y2030,2030-08-13T06:00:00+02:00,1847.865
sc2015,y2030,2030-08-13T07:00:00+02:00,1891.197
sc2015,y2030,2030-08-13T08:00:00+02:00,1922.741
sc2015,y2030,2030-08-13T09:00:00+02:00,1960.456
sc2015,y2030,2030-08-13T10:00:00+02:00,2014.431
sc2015,y2030,2030-08-13T11:00:00+02:00,2052.256
sc2015,y2030,2030-08-13T12:00:00+02:00,2094.07
sc2015,y2030,2030-08-13T13:00:00+02:00,2096.165
sc2015,y2030,2030-08-13T14:00:00+02:00,2113.532
sc2015,y2030,2030-08-13T15:00:00+02:00,2111.239
sc2015,y2030,2030-08-13T16:00:00+02:00,2101.906
sc2015,y2030,2030-08-13T17:00:00+02:00,2090.071
sc2015,y2030,2030-08-13T18:00:00+02:00,2056.16
sc2015,y2030,2030-08-13T19:00:00+02:00,2023.686
sc2015,y2030,2030-08-13T20:00:00+02:00,2018.706
sc2015,y2030,2030-08-13T21:00:00+02:00,1969.787
sc2015,y2030,2030-08-13T22:00:00+02:00,1903.97
sc2015,y2030,2030-08-13T23:00:00+02:00,1842.842
sc2015,y2030,2030-08-14T00:00:00+02:00,1803.225
sc2015,y2030,2030-08-14T01:00:00+02:00,1773.151
sc2015,y2030,2030-08-14T02:00:00+02:00,1746.945
sc2015,y2030,2030-08-14T03:00:00+02:00,1729.651
sc2015,y2030,2030-08-14T04:00:00+02:00,1717.768
sc2015,y2030,2030-08-14T05:00:00+02:00,1736.705
sc2015,y2030,2030-08-14T06:00:00+02:00,1738.106
sc2015,y2030,2030-08-14T07:00:00+02:00,1741.572
sc2015,y2030,2030-08-14T08:00:00+02:00,1766.385
sc2015,y2030,2030-08-14T09:00:00+02:00,1780.972
sc2015,y2030,2030-08-14T10:00:00+02:00,1776.325
sc2015,y2030,2030-08-14T11:00:00+02:00,1784.289
sc2015,y2030,2030-08-14T12:00:00+02:00,1791.326
sc2015,y2030,2030-08-14T13:00:00+02:00,1792.226
sc2015,y2030,2030-08-14T14:00:00+02:00,1777.315
sc2015,y2030,2030-08-14T15:00:00+02:00,1793.368
sc2015,y2030,2030-08-14T16:00:00+02:00,1811.991
sc2015,y2030,2030-08-14T17:00:00+02:00,1827.319
sc2015,y2030,2030-08-14T18:00:00+02:00,1832.455
sc2015,y2030,2030-08-14T19:00:00+02:00,1826.31
sc2015,y2030,2030-08-14T20:00:00+02:00,1843.542
sc2015,y2030,2030-08-14T21:00:00+02:00,1814.312
sc2015,y2030,2030-08-14T22:00:00+02:00,1752.729
sc2015,y2030,2030-08-14T23:00:00+02:00,1711.675
sc2015,y2030,2030-08-15T00:00:00+02:00,1668.383
sc2015,y2030,2030-08-15T01:00:00+02:00,1640.139
sc2015,y2030,2030-08-15T02:00:00+02:00,1617.889
sc2015,y2030,2030-08-15T03:00:00+02:00,1595.079
sc2015,y2030,2030-08-15T04:00:00+02:00,1585.641
sc2015,y2030,2030-08-15T05:00:00+02:00,1577.019
sc2015,y2030,2030-08-15T06:00:00+02:00,1562.276
sc2015,y2030,2030-08-15T07:00:00+02:00,1573.879
sc2015,y2030,2030-08-15T08:00:00+02:00,1613.264
sc2015,y2030,2030-08-15T09:00:00+02:00,1651.391
sc2015,y2030,2030-08-15T10:00:00+02:00,1658.925
sc2015,y2030,2030-08-15T11:00:00+02:00,1684.788
sc2015,y2030,2030-08-15T12:00:00+02:00,1694.414
sc2015,y2030,2030-08-15T13:00:00+02:00,1705.609
sc2015,y2030,2030-08-15T14:00:00+02:00,1688.739
sc2015,y2030,2030-08-15T15:00:00+02:00,1704.75
sc2015,y2030,2030-08-15T16:00:00+02:00,1720.514
sc2015,y2030,2030-08-15T17:00:00+02:00,1728.546
sc2015,y2030,2030-08-15T18:00:00+02:00,1735.604
sc2015,y2030,2030-08-15T19:00:00+02:00,1741.635
sc2015,y2030,2030-08-15T20:00:00+02:00,1769.827
sc2015,y2030,2030-08-15T21:00:00+02:00,1742.109
sc2015,y2030,2030-08-15T22:00:00+02:00,1674.442
sc2015,y2030,2030-08-15T23:00:00+02:00,1624.996
sc2015,y2030,2030-08-16T00:00:00+02:00,1586.551
sc2015,y2030,2030-08-16T01:00:00+02:00,1550.266
sc2015,y2030,2030-08-16T02:00:00+02:00,1522.2
sc2015,y2030,2030-08-16T03:00:00+02:00,1503.405
sc2015,y2030,2030-08-16T04:00:00+02:00,1487.941
sc2015,y2030,2030-08-16T05:00:00+02:00,1481.103
sc2015,y2030,2030-08-16T06:00:00+02:00,1458.98
sc2015,y2030,2030-08-16T07:00:00+02:00,1462.332
sc2015,y2030,2030-08-16T08:00:00+02:00,1484.227
sc2015,y2030,2030-08-16T09:00:00+02:00,1514.954
