Period,Scenario,LoadLevel,MW
2030,sc01,02-10 11:00:00+01:00,1670.2449225000005
2030,sc01,02-10 13:00:00+01:00,1642.5613050000006
2030,sc01,02-10 15:00:00+01:00,1605.6498150000004
2030,sc01,02-10 17:00:00+01:00,1762.5236475000004
2030,sc01,02-10 19:00:00+01:00,1808.6630100000004
2030,sc01,02-10 21:00:00+01:00,1716.3842850000005
2030,sc01,02-10 23:00:00+01:00,1550.2825800000005
2030,sc01,02-11 01:00:00+01:00,1348.2281250000005
2030,sc01,02-11 03:00:00+01:00,1204.4171250000004
2030,sc01,02-11 05:00:00+01:00,1159.4761875000004
2030,sc01,02-11 07:00:00+01:00,1222.3935000000004
2030,sc01,02-11 09:00:00+01:00,1510.0155000000007
2030,sc01,02-11 11:00:00+01:00,1626.8619375000005
2030,sc01,02-11 13:00:00+01:00,1599.8973750000005
2030,sc01,02-11 15:00:00+01:00,1563.9446250000005
2030,sc01,02-11 17:00:00+01:00,1716.7438125000003
2030,sc01,02-11 19:00:00+01:00,1761.6847500000006
2030,sc01,02-11 21:00:00+01:00,1671.8028750000003
2030,sc01,02-11 23:00:00+01:00,1510.0155000000004
2030,sc01,02-12 01:00:00+01:00,1433.3904000000005
2030,sc01,02-12 03:00:00+01:00,1312.1035200000006
2030,sc01,02-12 05:00:00+01:00,1312.1035200000006
2030,sc01,02-12 07:00:00+01:00,1764.1728000000005
2030,sc01,02-12 09:00:00+01:00,2105.9812800000004
2030,sc01,02-12 11:00:00+01:00,2105.9812800000004
2030,sc01,02-12 13:00:00+01:00,2094.9552000000003
2030,sc01,02-12 15:00:00+01:00,2061.8769600000005
2030,sc01,02-12 17:00:00+01:00,2194.1899200000007
2030,sc01,02-12 19:00:00+01:00,2161.1116800000004
2030,sc01,02-12 21:00:00+01:00,1918.5379200000004
2030,sc01,02-12 23:00:00+01:00,1499.5468800000003
2030,sc01,02-13 01:00:00+01:00,1541.2800000000004
2030,sc01,02-13 03:00:00+01:00,1410.8640000000005
2030,sc01,02-13 05:00:00+01:00,1410.8640000000005
2030,sc01,02-13 07:00:00+01:00,1896.9600000000005
2030,sc01,02-13 09:00:00+01:00,2264.4960000000005
2030,sc01,02-13 11:00:00+01:00,2264.4960000000005
2030,sc01,02-13 13:00:00+01:00,2252.6400000000003
2030,sc01,02-13 15:00:00+01:00,2217.0720000000006
2030,sc01,02-13 17:00:00+01:00,2359.3440000000005
2030,sc01,02-13 19:00:00+01:00,2323.7760000000003
2030,sc01,02-13 21:00:00+01:00,2062.9440000000004
2030,sc01,02-13 23:00:00+01:00,1612.4160000000004
2030,sc01,02-14 01:00:00+01:00,1510.4544000000005
2030,sc01,02-14 03:00:00+01:00,1382.6467200000004
2030,sc01,02-14 05:00:00+01:00,1382.6467200000004
2030,sc01,02-14 07:00:00+01:00,1859.0208000000005
2030,sc01,02-14 09:00:00+01:00,2219.2060800000004
2030,sc01,02-14 11:00:00+01:00,2219.2060800000004
2030,sc01,02-14 13:00:00+01:00,2207.5872000000004
2030,sc01,02-14 15:00:00+01:00,2172.7305600000004
2030,sc01,02-14 17:00:00+01:00,2312.1571200000008
2030,sc01,02-14 19:00:00+01:00,2277.3004800000003
2030,sc01,02-14 21:00:00+01:00,2021.6851200000006
2030,sc01,02-14 23:00:00+01:00,1580.1676800000005
2030,sc01,02-15 01:00:00+01:00,1479.6288000000004
2030,sc01,02-15 03:00:00+01:00,1354.4294400000003
2030,sc01,02-15 05:00:00+01:00,1354.4294400000003
2030,sc01,02-15 07:00:00+01:00,1821.0816000000004
2030,sc01,02-15 09:00:00+01:00,2173.91616
2030,sc01,02-15 11:00:00+01:00,2173.91616
2030,sc01,02-15 13:00:00+01:00,2162.5344000000005
2030,sc01,02-15 15:00:00+01:00,2128.3891200000003
2030,sc01,02-15 17:00:00+01:00,2264.9702400000006
2030,sc01,02-15 19:00:00+01:00,2230.8249600000004
2030,sc01,02-15 21:00:00+01:00,1980.4262400000005
2030,sc01,02-15 23:00:00+01:00,1547.9193600000003
2030,sc01,02-16 01:00:00+01:00,1448.8032000000003
2030,sc01,02-16 03:00:00+01:00,1326.2121600000005
2030,sc01,02-16 05:00:00+01:00,1326.2121600000005
2030,sc01,02-16 07:00:00+01:00,1783.1424000000004
2030,sc01,02-16 09:00:00+01:00,2128.6262400000005
2030,sc01,02-16 11:00:00+01:00,2128.6262400000005
2030,sc01,02-16 13:00:00+01:00,2117.4816000000005
2030,sc01,02-16 15:00:00+01:00,2084.04768
2030,sc01,02-16 17:00:00+01:00,2217.7833600000004
2030,sc01,02-16 19:00:00+01:00,2184.3494400000004
2030,sc01,02-16 21:00:00+01:00,1939.1673600000006
2030,sc01,02-16 23:00:00+01:00,1515.6710400000004
2030,sc01,02-17 01:00:00+01:00,1369.3680000000004
2030,sc01,02-17 03:00:00+01:00,1223.3020800000004
2030,sc01,02-17 05:00:00+01:00,1177.6564800000003
2030,sc01,02-17 07:00:00+01:00,1241.5603200000005
2030,sc01,02-17 09:00:00+01:00,1533.6921600000005
2030,sc01,02-17 11:00:00+01:00,1652.3707200000003
2030,sc01,02-17 13:00:00+01:00,1624.9833600000004
2030,sc01,02-17 15:00:00+01:00,1588.4668800000004
2030,sc01,02-17 17:00:00+01:00,1743.6619200000005
2030,sc01,02-17 19:00:00+01:00,1789.3075200000003
2030,sc01,02-17 21:00:00+01:00,1698.0163200000004
2030,sc01,02-17 23:00:00+01:00,1533.6921600000003
2030,sc01,02-18 01:00:00+01:00,1333.8000000000004
2030,sc01,02-18 03:00:00+01:00,1191.5280000000005
2030,sc01,02-18 05:00:00+01:00,1147.0680000000004
2030,sc01,02-18 07:00:00+01:00,1209.3120000000004
2030,sc01,02-18 09:00:00+01:00,1493.8560000000004
2030,sc01,02-18 11:00:00+01:00,1609.4520000000005
2030,sc01,02-18 13:00:00+01:00,1582.7760000000003
2030,sc01,02-18 15:00:00+01:00,1547.2080000000005
2030,sc01,02-18 17:00:00+01:00,1698.3720000000005
2030,sc01,02-18 19:00:00+01:00,1742.8320000000003
2030,sc01,02-18 21:00:00+01:00,1653.9120000000005
2030,sc01,02-18 23:00:00+01:00,1493.8560000000004
2030,sc01,02-19 01:00:00+01:00,1388.5969500000003
2030,sc01,02-19 03:00:00+01:00,1271.1002850000004
2030,sc01,02-19 05:00:00+01:00,1271.1002850000004
2030,sc01,02-19 07:00:00+01:00,1709.0424000000003
2030,sc01,02-19 09:00:00+01:00,2040.1693650000004
2030,sc01,02-19 11:00:00+01:00,2040.1693650000004
2030,sc01,02-19 13:00:00+01:00,2029.4878500000004
2030,sc01,02-19 15:00:00+01:00,1997.4433050000005
2030,sc01,02-19 17:00:00+01:00,2125.6214850000006
2030,sc01,02-19 19:00:00+01:00,2093.5769400000004
2030,sc01,02-19 21:00:00+01:00,1858.5836100000004
2030,sc01,02-19 23:00:00+01:00,1452.6860400000005
2030,sc01,02-20 01:00:00+01:00,1493.1150000000002
2030,sc01,02-20 03:00:00+01:00,1366.7745000000004
2030,sc01,02-20 05:00:00+01:00,1366.7745000000004
2030,sc01,02-20 07:00:00+01:00,1837.6800000000003
2030,sc01,02-20 09:00:00+01:00,2193.7305000000006
2030,sc01,02-20 11:00:00+01:00,2193.7305000000006
2030,sc01,02-20 13:00:00+01:00,2182.2450000000003
2030,sc01,02-20 15:00:00+01:00,2147.7885000000006
2030,sc01,02-20 17:00:00+01:00,2285.6145000000006
2030,sc01,02-20 19:00:00+01:00,2251.1580000000004
2030,sc01,02-20 21:00:00+01:00,1998.4770000000003
2030,sc01,02-20 23:00:00+01:00,1562.0280000000005
2030,sc01,02-21 01:00:00+01:00,1463.2527000000005
2030,sc01,02-21 03:00:00+01:00,1339.4390100000005
2030,sc01,02-21 05:00:00+01:00,1339.4390100000005
2030,sc01,02-21 07:00:00+01:00,1800.9264000000005
2030,sc01,02-21 09:00:00+01:00,2149.8558900000003
2030,sc01,02-21 11:00:00+01:00,2149.8558900000003
2030,sc01,02-21 13:00:00+01:00,2138.6001000000006
2030,sc01,02-21 15:00:00+01:00,2104.8327300000005
2030,sc01,02-21 17:00:00+01:00,2239.9022100000007
2030,sc01,02-21 19:00:00+01:00,2206.1348400000006
2030,sc01,02-21 21:00:00+01:00,1958.5074600000005
2030,sc01,02-21 23:00:00+01:00,1530.7874400000003
2030,sc01,02-22 01:00:00+01:00,1433.3904000000005
2030,sc01,02-22 03:00:00+01:00,1312.1035200000006
2030,sc01,02-22 05:00:00+01:00,1312.1035200000006
2030,sc01,02-22 07:00:00+01:00,1764.1728000000005
2030,sc01,02-22 09:00:00+01:00,2105.9812800000004
2030,sc01,02-22 11:00:00+01:00,2105.9812800000004
2030,sc01,02-22 13:00:00+01:00,2094.9552000000003
2030,sc01,02-22 15:00:00+01:00,2061.8769600000005
2030,sc01,02-22 17:00:00+01:00,2194.1899200000003
2030,sc01,02-22 19:00:00+01:00,2161.1116800000004
2030,sc01,02-22 21:00:00+01:00,1918.5379200000004
2030,sc01,02-22 23:00:00+01:00,1499.5468800000003
2030,sc01,02-23 01:00:00+01:00,1403.5281000000004
2030,sc01,02-23 03:00:00+01:00,1284.7680300000004
2030,sc01,02-23 05:00:00+01:00,1284.7680300000004
2030,sc01,02-23 07:00:00+01:00,1727.4192000000003
2030,sc01,02-23 09:00:00+01:00,2062.1066700000006
2030,sc01,02-23 11:00:00+01:00,2062.1066700000006
2030,sc01,02-23 13:00:00+01:00,2051.3103000000006
2030,sc01,02-23 15:00:00+01:00,2018.9211900000005
2030,sc01,02-23 17:00:00+01:00,2148.4776300000003
2030,sc01,02-23 19:00:00+01:00,2116.0885200000002
2030,sc01,02-23 21:00:00+01:00,1878.5683800000004
2030,sc01,02-23 23:00:00+01:00,1468.3063200000006
2030,sc01,02-24 01:00:00+01:00,1326.5752500000003
2030,sc01,02-24 03:00:00+01:00,1185.0738900000003
2030,sc01,02-24 05:00:00+01:00,1140.8547150000004
2030,sc01,02-24 07:00:00+01:00,1202.7615600000004
2030,sc01,02-24 09:00:00+01:00,1485.7642800000003
2030,sc01,02-24 11:00:00+01:00,1600.7341350000004
2030,sc01,02-24 13:00:00+01:00,1574.2026300000005
2030,sc01,02-24 15:00:00+01:00,1538.8272900000004
2030,sc01,02-24 17:00:00+01:00,1689.1724850000005
2030,sc01,02-24 19:00:00+01:00,1733.3916600000005
2030,sc01,02-24 21:00:00+01:00,1644.9533100000006
2030,sc01,02-24 23:00:00+01:00,1485.7642800000006
2030,sc01,02-25 01:00:00+01:00,1292.1187500000003
2030,sc01,02-25 03:00:00+01:00,1154.2927500000003
2030,sc01,02-25 05:00:00+01:00,1111.2221250000005
2030,sc01,02-25 07:00:00+01:00,1171.5210000000004
2030,sc01,02-25 09:00:00+01:00,1447.1730000000005
2030,sc01,02-25 11:00:00+01:00,1559.1566250000003
2030,sc01,02-25 13:00:00+01:00,1533.3142500000006
2030,sc01,02-25 15:00:00+01:00,1498.8577500000004
2030,sc01,02-25 17:00:00+01:00,1645.2978750000004
2030,sc01,02-25 19:00:00+01:00,1688.3685000000005
2030,sc01,02-25 21:00:00+01:00,1602.2272500000004
2030,sc01,02-25 23:00:00+01:00,1447.1730000000005
2030,sc01,02-26 01:00:00+01:00,1225.8562500000005
2030,sc01,02-26 03:00:00+01:00,1157.2083000000005
2030,sc01,02-26 05:00:00+01:00,1216.0494000000006
2030,sc01,02-26 07:00:00+01:00,1539.6754500000004
2030,sc01,02-26 09:00:00+01:00,1902.5289000000005
2030,sc01,02-26 11:00:00+01:00,1951.5631500000004
2030,sc01,02-26 13:00:00+01:00,1814.2672500000003
2030,sc01,02-26 15:00:00+01:00,1745.6193000000005
2030,sc01,02-26 17:00:00+01:00,1784.8467000000005
2030,sc01,02-26 19:00:00+01:00,1902.5289000000005
2030,sc01,02-26 21:00:00+01:00,1824.0741000000005
2030,sc01,02-26 23:00:00+01:00,1471.0275000000004
2030,sc01,02-27 01:00:00+01:00,1318.1250000000005
2030,sc01,02-27 03:00:00+01:00,1244.3100000000004
2030,sc01,02-27 05:00:00+01:00,1307.5800000000004
2030,sc01,02-27 07:00:00+01:00,1655.5650000000005
2030,sc01,02-27 09:00:00+01:00,2045.7300000000005
2030,sc01,02-27 11:00:00+01:00,2098.4550000000004
2030,sc01,02-27 13:00:00+01:00,1950.8250000000005
2030,sc01,02-27 15:00:00+01:00,1877.0100000000004
2030,sc01,02-27 17:00:00+01:00,1919.1900000000005
2030,sc01,02-27 19:00:00+01:00,2045.7300000000005
2030,sc01,02-27 21:00:00+01:00,1961.3700000000006
2030,sc01,02-27 23:00:00+01:00,1581.7500000000005
2030,sc01,02-28 01:00:00+01:00,1291.7625000000005
2030,sc01,02-28 03:00:00+01:00,1219.4238000000005
2030,sc01,02-28 05:00:00+01:00,1281.4284000000005
2030,sc01,02-28 07:00:00+01:00,1622.4537000000005
2030,sc01,02-28 09:00:00+01:00,2004.8154000000004
2030,sc01,02-28 11:00:00+01:00,2056.4859000000006
2030,sc01,02-28 13:00:00+01:00,1911.8085000000005
2030,sc01,02-28 15:00:00+01:00,1839.4698000000005
2030,sc01,02-28 17:00:00+01:00,1880.8062000000004
2030,sc01,02-28 19:00:00+01:00,2004.8154000000004
2030,sc01,02-28 21:00:00+01:00,1922.1426000000006
2030,sc01,02-28 23:00:00+01:00,1550.1150000000005
2030,sc01,03-01 01:00:00+01:00,1265.4000000000005
2030,sc01,03-01 03:00:00+01:00,1194.5376000000006
2030,sc01,03-01 05:00:00+01:00,1255.2768000000005
2030,sc01,03-01 07:00:00+01:00,1589.3424000000005
2030,sc01,03-01 09:00:00+01:00,1963.9008000000003
2030,sc01,03-01 11:00:00+01:00,2014.5168000000003
2030,sc01,03-01 13:00:00+01:00,1872.7920000000004
2030,sc01,03-01 15:00:00+01:00,1801.9296000000004
2030,sc01,03-01 17:00:00+01:00,1842.4224000000006
2030,sc01,03-01 19:00:00+01:00,1963.9008000000006
2030,sc01,03-01 21:00:00+01:00,1882.9152000000006
2030,sc01,03-01 23:00:00+01:00,1518.4800000000005
2030,sc01,03-02 01:00:00+01:00,1239.0375000000004
2030,sc01,03-02 03:00:00+01:00,1169.6514000000004
2030,sc01,03-02 05:00:00+01:00,1229.1252000000004
2030,sc01,03-02 07:00:00+01:00,1556.2311000000004
2030,sc01,03-02 09:00:00+01:00,1922.9862000000005
2030,sc01,03-02 11:00:00+01:00,1972.5477000000005
2030,sc01,03-02 13:00:00+01:00,1833.7755000000004
2030,sc01,03-02 15:00:00+01:00,1764.3894000000005
2030,sc01,03-02 17:00:00+01:00,1804.0386000000003
2030,sc01,03-02 19:00:00+01:00,1922.9862000000003
2030,sc01,03-02 21:00:00+01:00,1843.6878000000004
2030,sc01,03-02 23:00:00+01:00,1486.8450000000005
2030,sc01,03-03 01:00:00+01:00,1201.7082000000003
2030,sc01,03-03 03:00:00+01:00,1096.1527500000004
2030,sc01,03-03 05:00:00+01:00,1055.5545000000004
2030,sc01,03-03 07:00:00+01:00,1152.9903000000004
2030,sc01,03-03 09:00:00+01:00,1396.5798000000004
2030,sc01,03-03 11:00:00+01:00,1510.2549000000004
2030,sc01,03-03 13:00:00+01:00,1469.6566500000004
2030,sc01,03-03 15:00:00+01:00,1429.0584000000003
2030,sc01,03-03 17:00:00+01:00,1404.6994500000005
2030,sc01,03-03 19:00:00+01:00,1558.9728000000005
2030,sc01,03-03 21:00:00+01:00,1558.9728000000005
2030,sc01,03-03 23:00:00+01:00,1420.9387500000005
2030,sc01,03-04 01:00:00+01:00,1170.4950000000006
2030,sc01,03-04 03:00:00+01:00,1067.6812500000005
2030,sc01,03-04 05:00:00+01:00,1028.1375000000005
2030,sc01,03-04 07:00:00+01:00,1123.0425000000005
2030,sc01,03-04 09:00:00+01:00,1360.3050000000005
2030,sc01,03-04 11:00:00+01:00,1471.0275000000004
2030,sc01,03-04 13:00:00+01:00,1431.4837500000006
2030,sc01,03-04 15:00:00+01:00,1391.9400000000005
2030,sc01,03-04 17:00:00+01:00,1368.2137500000003
2030,sc01,03-04 19:00:00+01:00,1518.4800000000005
2030,sc01,03-04 21:00:00+01:00,1518.4800000000005
2030,sc01,03-04 23:00:00+01:00,1384.0312500000005
2030,sc01,03-05 01:00:00+01:00,1220.8865625000003
2030,sc01,03-05 03:00:00+01:00,1152.5169150000004
2030,sc01,03-05 05:00:00+01:00,1211.1194700000005
2030,sc01,03-05 07:00:00+01:00,1533.4335225000004
2030,sc01,03-05 09:00:00+01:00,1894.8159450000005
2030,sc01,03-05 11:00:00+01:00,1943.6514075000005
2030,sc01,03-05 13:00:00+01:00,1806.9121125000006
2030,sc01,03-05 15:00:00+01:00,1738.5424650000004
2030,sc01,03-05 17:00:00+01:00,1777.6108350000004
2030,sc01,03-05 19:00:00+01:00,1894.8159450000005
2030,sc01,03-05 21:00:00+01:00,1816.6792050000004
2030,sc01,03-05 23:00:00+01:00,1465.0638750000005
2030,sc01,03-06 01:00:00+01:00,1312.7812500000005
2030,sc01,03-06 03:00:00+01:00,1239.2655000000004
2030,sc01,03-06 05:00:00+01:00,1302.2790000000005
2030,sc01,03-06 07:00:00+01:00,1648.8532500000006
2030,sc01,03-06 09:00:00+01:00,2037.4365000000005
2030,sc01,03-06 11:00:00+01:00,2089.9477500000007
2030,sc01,03-06 13:00:00+01:00,1942.9162500000004
2030,sc01,03-06 15:00:00+01:00,1869.4005000000004
2030,sc01,03-06 17:00:00+01:00,1911.4095000000004
2030,sc01,03-06 19:00:00+01:00,2037.4365000000005
2030,sc01,03-06 21:00:00+01:00,1953.4185000000004
2030,sc01,03-06 23:00:00+01:00,1575.3375000000005
2030,sc01,03-07 01:00:00+01:00,1286.5256250000004
2030,sc01,03-07 03:00:00+01:00,1214.4801900000007
2030,sc01,03-07 05:00:00+01:00,1276.2334200000005
2030,sc01,03-07 07:00:00+01:00,1615.8761850000005
2030,sc01,03-07 09:00:00+01:00,1996.6877700000005
2030,sc01,03-07 11:00:00+01:00,2048.1487950000005
2030,sc01,03-07 13:00:00+01:00,1904.0579250000005
2030,sc01,03-07 15:00:00+01:00,1832.0124900000005
2030,sc01,03-07 17:00:00+01:00,1873.1813100000004
2030,sc01,03-07 19:00:00+01:00,1996.6877700000005
2030,sc01,03-07 21:00:00+01:00,1914.3501300000005
2030,sc01,03-07 23:00:00+01:00,1543.8307500000003
2030,sc01,03-08 01:00:00+01:00,1260.2700000000004
2030,sc01,03-08 03:00:00+01:00,1189.6948800000005
2030,sc01,03-08 05:00:00+01:00,1250.1878400000005
2030,sc01,03-08 07:00:00+01:00,1582.8991200000005
2030,sc01,03-08 09:00:00+01:00,1955.9390400000004
2030,sc01,03-08 11:00:00+01:00,2006.3498400000003
2030,sc01,03-08 13:00:00+01:00,1865.1996000000004
2030,sc01,03-08 15:00:00+01:00,1794.6244800000004
2030,sc01,03-08 17:00:00+01:00,1834.9531200000004
2030,sc01,03-08 19:00:00+01:00,1955.9390400000004
2030,sc01,03-08 21:00:00+01:00,1875.2817600000005
2030,sc01,03-08 23:00:00+01:00,1512.3240000000005
2030,sc01,03-09 01:00:00+01:00,1234.0143750000004
2030,sc01,03-09 03:00:00+01:00,1164.9095700000005
2030,sc01,03-09 05:00:00+01:00,1224.1422600000005
2030,sc01,03-09 07:00:00+01:00,1549.9220550000005
2030,sc01,03-09 09:00:00+01:00,1915.1903100000004
2030,sc01,03-09 11:00:00+01:00,1964.5508850000003
2030,sc01,03-09 13:00:00+01:00,1826.3412750000005
2030,sc01,03-09 15:00:00+01:00,1757.2364700000005
2030,sc01,03-09 17:00:00+01:00,1796.7249300000005
2030,sc01,03-09 19:00:00+01:00,1915.1903100000004
2030,sc01,03-09 21:00:00+01:00,1836.2133900000006
2030,sc01,03-09 23:00:00+01:00,1480.8172500000005
2030,sc01,03-10 01:00:00+01:00,1196.8364100000003
2030,sc01,03-10 03:00:00+01:00,1091.7088875000004
2030,sc01,03-10 05:00:00+01:00,1051.2752250000005
2030,sc01,03-10 07:00:00+01:00,1148.3160150000006
2030,sc01,03-10 09:00:00+01:00,1390.9179900000004
2030,sc01,03-10 11:00:00+01:00,1504.1322450000005
2030,sc01,03-10 13:00:00+01:00,1463.6985825000004
2030,sc01,03-10 15:00:00+01:00,1423.2649200000005
2030,sc01,03-10 17:00:00+01:00,1399.0047225000005
2030,sc01,03-10 19:00:00+01:00,1552.6526400000005
2030,sc01,03-10 21:00:00+01:00,1552.6526400000005
2030,sc01,03-10 23:00:00+01:00,1415.1781875000004
2030,sc01,03-11 01:00:00+01:00,1165.7497500000004
2030,sc01,03-11 03:00:00+01:00,1063.3528125000005
2030,sc01,03-11 05:00:00+01:00,1023.9693750000005
2030,sc01,03-11 07:00:00+01:00,1118.4896250000006
2030,sc01,03-11 09:00:00+01:00,1354.7902500000005
2030,sc01,03-11 11:00:00+01:00,1465.0638750000005
2030,sc01,03-11 13:00:00+01:00,1425.6804375000004
2030,sc01,03-11 15:00:00+01:00,1386.2970000000005
2030,sc01,03-11 17:00:00+01:00,1362.6669375000006
2030,sc01,03-11 19:00:00+01:00,1512.3240000000005
2030,sc01,03-11 21:00:00+01:00,1512.3240000000005
2030,sc01,03-11 23:00:00+01:00,1378.4203125000006
2030,sc01,03-12 01:00:00+01:00,1184.4421875000005
2030,sc01,03-12 03:00:00+01:00,1118.1134250000005
2030,sc01,03-12 05:00:00+01:00,1174.9666500000005
2030,sc01,03-12 07:00:00+01:00,1487.6593875000005
2030,sc01,03-12 09:00:00+01:00,1838.2542750000005
2030,sc01,03-12 11:00:00+01:00,1885.6319625000006
2030,sc01,03-12 13:00:00+01:00,1752.9744375000005
2030,sc01,03-12 15:00:00+01:00,1686.6456750000004
2030,sc01,03-12 17:00:00+01:00,1724.5478250000006
2030,sc01,03-12 19:00:00+01:00,1838.2542750000005
2030,sc01,03-12 21:00:00+01:00,1762.4499750000004
2030,sc01,03-12 23:00:00+01:00,1421.3306250000005
2030,sc01,03-13 01:00:00+01:00,1273.5937500000005
2030,sc01,03-13 03:00:00+01:00,1202.2725000000005
2030,sc01,03-13 05:00:00+01:00,1263.4050000000004
2030,sc01,03-13 07:00:00+01:00,1599.6337500000004
2030,sc01,03-13 09:00:00+01:00,1976.6175000000005
2030,sc01,03-13 11:00:00+01:00,2027.5612500000007
2030,sc01,03-13 13:00:00+01:00,1884.9187500000005
2030,sc01,03-13 15:00:00+01:00,1813.5975000000005
2030,sc01,03-13 17:00:00+01:00,1854.3525000000004
2030,sc01,03-13 19:00:00+01:00,1976.6175000000005
2030,sc01,03-13 21:00:00+01:00,1895.1075000000005
2030,sc01,03-13 23:00:00+01:00,1528.3125000000005
2030,sc01,03-14 01:00:00+01:00,1248.1218750000005
2030,sc01,03-14 03:00:00+01:00,1178.2270500000006
2030,sc01,03-14 05:00:00+01:00,1238.1369000000004
2030,sc01,03-14 07:00:00+01:00,1567.6410750000005
2030,sc01,03-14 09:00:00+01:00,1937.0851500000006
2030,sc01,03-14 11:00:00+01:00,1987.0100250000005
2030,sc01,03-14 13:00:00+01:00,1847.2203750000006
2030,sc01,03-14 15:00:00+01:00,1777.3255500000005
2030,sc01,03-14 17:00:00+01:00,1817.2654500000006
2030,sc01,03-14 19:00:00+01:00,1937.0851500000006
2030,sc01,03-14 21:00:00+01:00,1857.2053500000006
2030,sc01,03-14 23:00:00+01:00,1497.7462500000006
2030,sc01,03-15 01:00:00+01:00,1222.6500000000005
2030,sc01,03-15 03:00:00+01:00,1154.1816000000006
2030,sc01,03-15 05:00:00+01:00,1212.8688000000006
2030,sc01,03-15 07:00:00+01:00,1535.6484000000005
2030,sc01,03-15 09:00:00+01:00,1897.5528000000004
2030,sc01,03-15 11:00:00+01:00,1946.4588000000006
2030,sc01,03-15 13:00:00+01:00,1809.5220000000006
2030,sc01,03-15 15:00:00+01:00,1741.0536000000006
2030,sc01,03-15 17:00:00+01:00,1780.1784000000005
2030,sc01,03-15 19:00:00+01:00,1897.5528000000006
2030,sc01,03-15 21:00:00+01:00,1819.3032000000005
2030,sc01,03-15 23:00:00+01:00,1467.1800000000007
2030,sc01,03-16 01:00:00+01:00,1197.1781250000006
2030,sc01,03-16 03:00:00+01:00,1130.1361500000005
2030,sc01,03-16 05:00:00+01:00,1187.6007000000006
2030,sc01,03-16 07:00:00+01:00,1503.6557250000005
2030,sc01,03-16 09:00:00+01:00,1858.0204500000007
2030,sc01,03-16 11:00:00+01:00,1905.9075750000006
2030,sc01,03-16 13:00:00+01:00,1771.8236250000004
2030,sc01,03-16 15:00:00+01:00,1704.7816500000006
2030,sc01,03-16 17:00:00+01:00,1743.0913500000006
2030,sc01,03-16 19:00:00+01:00,1858.0204500000007
2030,sc01,03-16 21:00:00+01:00,1781.4010500000006
2030,sc01,03-16 23:00:00+01:00,1436.6137500000004
2030,sc01,03-17 01:00:00+01:00,1161.1099500000005
2030,sc01,03-17 03:00:00+01:00,1059.1205625000005
2030,sc01,03-17 05:00:00+01:00,1019.8938750000004
2030,sc01,03-17 07:00:00+01:00,1114.0379250000005
2030,sc01,03-17 09:00:00+01:00,1349.3980500000007
2030,sc01,03-17 11:00:00+01:00,1459.2327750000006
2030,sc01,03-17 13:00:00+01:00,1420.0060875000006
2030,sc01,03-17 15:00:00+01:00,1380.7794000000006
2030,sc01,03-17 17:00:00+01:00,1357.2433875000006
2030,sc01,03-17 19:00:00+01:00,1506.3048000000006
2030,sc01,03-17 21:00:00+01:00,1506.3048000000006
2030,sc01,03-17 23:00:00+01:00,1372.9340625000007
2030,sc01,03-18 01:00:00+01:00,1130.9512500000005
2030,sc01,03-18 03:00:00+01:00,1031.6109375000005
2030,sc01,03-18 05:00:00+01:00,993.4031250000006
2030,sc01,03-18 07:00:00+01:00,1085.1018750000005
2030,sc01,03-18 09:00:00+01:00,1314.3487500000006
2030,sc01,03-18 11:00:00+01:00,1421.3306250000005
2030,sc01,03-18 13:00:00+01:00,1383.1228125000005
2030,sc01,03-18 15:00:00+01:00,1344.9150000000006
2030,sc01,03-18 17:00:00+01:00,1321.9903125000005
2030,sc01,03-18 19:00:00+01:00,1467.1800000000005
2030,sc01,03-18 21:00:00+01:00,1467.1800000000005
2030,sc01,03-18 23:00:00+01:00,1337.2734375000005
2030,sc01,03-19 01:00:00+01:00,1204.3209375000006
2030,sc01,03-19 03:00:00+01:00,1136.8789650000006
2030,sc01,03-19 05:00:00+01:00,1194.6863700000006
2030,sc01,03-19 07:00:00+01:00,1512.6270975000007
2030,sc01,03-19 09:00:00+01:00,1869.1060950000006
2030,sc01,03-19 11:00:00+01:00,1917.2789325000006
2030,sc01,03-19 13:00:00+01:00,1782.3949875000005
2030,sc01,03-19 15:00:00+01:00,1714.9530150000005
