Period,Scenario,LoadLevel,Demand
2030,sc01,02-09 15:00:00+01:00,355.5526928228044
2030,sc01,02-09 17:00:00+01:00,490.7350328228042
2030,sc01,02-09 19:00:00+01:00,456.93944782280437
2030,sc01,02-09 21:00:00+01:00,209.10515782280413
2030,sc01,02-09 23:00:00+01:00,-218.97225217719574
2030,sc01,02-10 01:00:00+01:00,-366.8578971771956
2030,sc01,02-10 03:00:00+01:00,-514.5038571771956
2030,sc01,02-10 05:00:00+01:00,-560.6432196771955
2030,sc01,02-10 07:00:00+01:00,-496.0481121771959
2030,sc01,02-10 09:00:00+01:00,-200.75619217719554
2030,sc01,02-10 11:00:00+01:00,-80.79384967719557
2030,sc01,02-10 13:00:00+01:00,-108.47746717719542
2030,sc01,02-10 15:00:00+01:00,-145.38895717719583
2030,sc01,02-10 17:00:00+01:00,11.484875322803873
2030,sc01,02-10 19:00:00+01:00,57.62423782280416
2030,sc01,02-10 21:00:00+01:00,-34.65448717719573
2030,sc01,02-10 23:00:00+01:00,-200.75619217719554
2030,sc01,02-11 01:00:00+01:00,-402.8106471771955
2030,sc01,02-11 03:00:00+01:00,-546.6216471771954
2030,sc01,02-11 05:00:00+01:00,-591.5625846771954
2030,sc01,02-11 07:00:00+01:00,-528.6452721771959
2030,sc01,02-11 09:00:00+01:00,-241.0232721771954
2030,sc01,02-11 11:00:00+01:00,-124.17683467719553
2030,sc01,02-11 13:00:00+01:00,-151.14139717719604
2030,sc01,02-11 15:00:00+01:00,-187.09414717719528
2030,sc01,02-11 17:00:00+01:00,-34.29495967719572
2030,sc01,02-11 19:00:00+01:00,10.64597782280407
2030,sc01,02-11 21:00:00+01:00,-79.23589717719551
2030,sc01,02-11 23:00:00+01:00,-241.02327217719562
2030,sc01,02-12 01:00:00+01:00,-317.64837217719537
2030,sc01,02-12 03:00:00+01:00,-438.9352521771957
2030,sc01,02-12 05:00:00+01:00,-438.9352521771957
2030,sc01,02-12 07:00:00+01:00,13.134027822804455
2030,sc01,02-12 09:00:00+01:00,354.9425078228044
2030,sc01,02-12 11:00:00+01:00,354.9425078228044
2030,sc01,02-12 13:00:00+01:00,343.9164278228043
2030,sc01,02-12 15:00:00+01:00,310.83818782280446
2030,sc01,02-12 17:00:00+01:00,443.15114782280466
2030,sc01,02-12 19:00:00+01:00,410.0729078228053
2030,sc01,02-12 21:00:00+01:00,167.49914782280462
2030,sc01,02-12 23:00:00+01:00,-251.4918921771955
2030,sc01,02-13 01:00:00+01:00,-209.75877217719562
2030,sc01,02-13 03:00:00+01:00,-340.17477217719556
2030,sc01,02-13 05:00:00+01:00,-340.17477217719556
2030,sc01,02-13 07:00:00+01:00,145.9212278228042
2030,sc01,02-13 09:00:00+01:00,513.457227822804
2030,sc01,02-13 11:00:00+01:00,513.457227822804
2030,sc01,02-13 13:00:00+01:00,501.6012278228043
2030,sc01,02-13 15:00:00+01:00,466.0332278228045
2030,sc01,02-13 17:00:00+01:00,608.3052278228049
2030,sc01,02-13 19:00:00+01:00,572.7372278228038
2030,sc01,02-13 21:00:00+01:00,311.9052278228048
2030,sc01,02-13 23:00:00+01:00,-138.62277217719543
2030,sc01,02-14 01:00:00+01:00,-240.5843721771953
2030,sc01,02-14 03:00:00+01:00,-368.39205217719564
2030,sc01,02-14 05:00:00+01:00,-368.39205217719564
2030,sc01,02-14 07:00:00+01:00,107.98202782280464
2030,sc01,02-14 09:00:00+01:00,468.16730782280433
2030,sc01,02-14 11:00:00+01:00,468.16730782280433
2030,sc01,02-14 13:00:00+01:00,456.5484278228039
2030,sc01,02-14 15:00:00+01:00,421.6917878228044
2030,sc01,02-14 17:00:00+01:00,561.1183478228043
2030,sc01,02-14 19:00:00+01:00,526.2617078228047
2030,sc01,02-14 21:00:00+01:00,270.6463478228043
2030,sc01,02-14 23:00:00+01:00,-170.8710921771958
2030,sc01,02-15 01:00:00+01:00,-271.4099721771954
2030,sc01,02-15 03:00:00+01:00,-396.6093321771955
2030,sc01,02-15 05:00:00+01:00,-396.6093321771955
2030,sc01,02-15 07:00:00+01:00,70.04282782280438
2030,sc01,02-15 09:00:00+01:00,422.8773878228046
2030,sc01,02-15 11:00:00+01:00,422.8773878228046
2030,sc01,02-15 13:00:00+01:00,411.49562782280395
2030,sc01,02-15 15:00:00+01:00,377.3503478228047
2030,sc01,02-15 17:00:00+01:00,513.9314678228045
2030,sc01,02-15 19:00:00+01:00,479.78618782280387
2030,sc01,02-15 21:00:00+01:00,229.38746782280418
2030,sc01,02-15 23:00:00+01:00,-203.11941217719527
2030,sc01,02-16 01:00:00+01:00,-302.23557217719576
2030,sc01,02-16 03:00:00+01:00,-424.8266121771958
2030,sc01,02-16 05:00:00+01:00,-424.8266121771958
2030,sc01,02-16 07:00:00+01:00,32.10362782280413
2030,sc01,02-16 09:00:00+01:00,377.5874678228049
2030,sc01,02-16 11:00:00+01:00,377.5874678228049
2030,sc01,02-16 13:00:00+01:00,366.4428278228045
2030,sc01,02-16 15:00:00+01:00,333.0089078228041
2030,sc01,02-16 17:00:00+01:00,466.74458782280476
2030,sc01,02-16 19:00:00+01:00,433.31066782280436
2030,sc01,02-16 21:00:00+01:00,188.12858782280477
2030,sc01,02-16 23:00:00+01:00,-235.36773217719565
2030,sc01,02-17 01:00:00+01:00,-381.67077217719543
2030,sc01,02-17 03:00:00+01:00,-527.7366921771959
2030,sc01,02-17 05:00:00+01:00,-573.3822921771955
2030,sc01,02-17 07:00:00+01:00,-509.4784521771958
2030,sc01,02-17 09:00:00+01:00,-217.34661217719554
2030,sc01,02-17 11:00:00+01:00,-98.6680521771957
2030,sc01,02-17 13:00:00+01:00,-126.05541217719565
2030,sc01,02-17 15:00:00+01:00,-162.57189217719565
2030,sc01,02-17 17:00:00+01:00,-7.376852177196042
2030,sc01,02-17 19:00:00+01:00,38.268747822804244
2030,sc01,02-17 21:00:00+01:00,-53.022452177195646
2030,sc01,02-17 23:00:00+01:00,-217.34661217719554
2030,sc01,02-18 01:00:00+01:00,-417.23877217719587
2030,sc01,02-18 03:00:00+01:00,-559.5107721771956
2030,sc01,02-18 05:00:00+01:00,-603.9707721771954
2030,sc01,02-18 07:00:00+01:00,-541.7267721771957
2030,sc01,02-18 09:00:00+01:00,-257.18277217719583
2030,sc01,02-18 11:00:00+01:00,-141.5867721771956
2030,sc01,02-18 13:00:00+01:00,-168.26277217719553
2030,sc01,02-18 15:00:00+01:00,-203.8307721771955
2030,sc01,02-18 17:00:00+01:00,-52.666772177195526
2030,sc01,02-18 19:00:00+01:00,-8.206772177195262
2030,sc01,02-18 21:00:00+01:00,-97.12677217719533
2030,sc01,02-18 23:00:00+01:00,-257.18277217719583
2030,sc01,02-19 01:00:00+01:00,-362.44182217719595
2030,sc01,02-19 03:00:00+01:00,-479.9384871771956
2030,sc01,02-19 05:00:00+01:00,-479.9384871771956
2030,sc01,02-19 07:00:00+01:00,-41.996372177195326
2030,sc01,02-19 09:00:00+01:00,289.1305928228046
2030,sc01,02-19 11:00:00+01:00,289.1305928228046
2030,sc01,02-19 13:00:00+01:00,278.4490778228046
2030,sc01,02-19 15:00:00+01:00,246.4045328228044
2030,sc01,02-19 17:00:00+01:00,374.5827128228045
2030,sc01,02-19 19:00:00+01:00,342.5381678228048
2030,sc01,02-19 21:00:00+01:00,107.54483782280431
2030,sc01,02-19 23:00:00+01:00,-298.35273217719555
2030,sc01,02-20 01:00:00+01:00,-257.92377217719536
2030,sc01,02-20 03:00:00+01:00,-384.2642721771954
2030,sc01,02-20 05:00:00+01:00,-384.2642721771954
2030,sc01,02-20 07:00:00+01:00,86.64122782280447
2030,sc01,02-20 09:00:00+01:00,442.6917278228045
2030,sc01,02-20 11:00:00+01:00,442.6917278228045
2030,sc01,02-20 13:00:00+01:00,431.2062278228043
2030,sc01,02-20 15:00:00+01:00,396.7497278228036
2030,sc01,02-20 17:00:00+01:00,534.5757278228041
2030,sc01,02-20 19:00:00+01:00,500.1192278228043
2030,sc01,02-20 21:00:00+01:00,247.4382278228045
2030,sc01,02-20 23:00:00+01:00,-189.01077217719558
2030,sc01,02-21 01:00:00+01:00,-287.7860721771956
2030,sc01,02-21 03:00:00+01:00,-411.59976217719554
2030,sc01,02-21 05:00:00+01:00,-411.59976217719554
2030,sc01,02-21 07:00:00+01:00,49.88762782280469
2030,sc01,02-21 09:00:00+01:00,398.8171178228042
2030,sc01,02-21 11:00:00+01:00,398.8171178228042
2030,sc01,02-21 13:00:00+01:00,387.5613278228045
2030,sc01,02-21 15:00:00+01:00,353.7939578228045
2030,sc01,02-21 17:00:00+01:00,488.8634378228046
2030,sc01,02-21 19:00:00+01:00,455.09606782280457
2030,sc01,02-21 21:00:00+01:00,207.4686878228042
2030,sc01,02-21 23:00:00+01:00,-220.25133217719554
2030,sc01,02-22 01:00:00+01:00,-317.64837217719537
2030,sc01,02-22 03:00:00+01:00,-438.9352521771955
2030,sc01,02-22 05:00:00+01:00,-438.9352521771955
2030,sc01,02-22 07:00:00+01:00,13.134027822804228
2030,sc01,02-22 09:00:00+01:00,354.9425078228044
2030,sc01,02-22 11:00:00+01:00,354.9425078228048
2030,sc01,02-22 13:00:00+01:00,343.9164278228043
2030,sc01,02-22 15:00:00+01:00,310.83818782280446
2030,sc01,02-22 17:00:00+01:00,443.1511478228042
2030,sc01,02-22 19:00:00+01:00,410.07290782280484
2030,sc01,02-22 21:00:00+01:00,167.4991478228044
2030,sc01,02-22 23:00:00+01:00,-251.4918921771955
2030,sc01,02-23 01:00:00+01:00,-347.5106721771956
2030,sc01,02-23 03:00:00+01:00,-466.27074217719564
2030,sc01,02-23 05:00:00+01:00,-466.27074217719564
2030,sc01,02-23 07:00:00+01:00,-23.619572177195778
2030,sc01,02-23 09:00:00+01:00,311.0678978228045
2030,sc01,02-23 11:00:00+01:00,311.0678978228045
2030,sc01,02-23 13:00:00+01:00,300.2715278228045
2030,sc01,02-23 15:00:00+01:00,267.8824178228044
2030,sc01,02-23 17:00:00+01:00,397.4388578228038
2030,sc01,02-23 19:00:00+01:00,365.04974782280465
2030,sc01,02-23 21:00:00+01:00,127.52960782280434
2030,sc01,02-23 23:00:00+01:00,-282.7324521771952
2030,sc01,02-24 01:00:00+01:00,-424.4635221771955
2030,sc01,02-24 03:00:00+01:00,-565.9648821771959
2030,sc01,02-24 05:00:00+01:00,-610.1840571771957
2030,sc01,02-24 07:00:00+01:00,-548.2772121771959
2030,sc01,02-24 09:00:00+01:00,-265.2744921771955
2030,sc01,02-24 11:00:00+01:00,-150.30463717719567
2030,sc01,02-24 13:00:00+01:00,-176.83614217719582
2030,sc01,02-24 15:00:00+01:00,-212.21148217719565
2030,sc01,02-24 17:00:00+01:00,-61.866287177195545
2030,sc01,02-24 19:00:00+01:00,-17.647112177195595
2030,sc01,02-24 21:00:00+01:00,-106.0854621771955
2030,sc01,02-24 23:00:00+01:00,-265.2744921771955
2030,sc01,02-25 01:00:00+01:00,-458.9200221771955
2030,sc01,02-25 03:00:00+01:00,-596.7460221771955
2030,sc01,02-25 05:00:00+01:00,-639.8166471771958
2030,sc01,02-25 07:00:00+01:00,-579.5177721771956
2030,sc01,02-25 09:00:00+01:00,-303.8657721771956
2030,sc01,02-25 11:00:00+01:00,-191.88214717719575
2030,sc01,02-25 13:00:00+01:00,-217.72452217719592
2030,sc01,02-25 15:00:00+01:00,-252.1810221771957
2030,sc01,02-25 17:00:00+01:00,-105.74089717719585
2030,sc01,02-25 19:00:00+01:00,-62.67027217719556
2030,sc01,02-25 21:00:00+01:00,-148.81152217719568
2030,sc01,02-25 23:00:00+01:00,-303.8657721771956
2030,sc01,02-26 01:00:00+01:00,-525.1825221771958
2030,sc01,02-26 03:00:00+01:00,-593.8304721771956
2030,sc01,02-26 05:00:00+01:00,-534.9893721771957
2030,sc01,02-26 07:00:00+01:00,-211.36332217719564
2030,sc01,02-26 09:00:00+01:00,151.49012782280442
2030,sc01,02-26 11:00:00+01:00,200.52437782280413
2030,sc01,02-26 13:00:00+01:00,63.228477822804734
2030,sc01,02-26 15:00:00+01:00,-5.4194721771957575
2030,sc01,02-26 17:00:00+01:00,33.80792782280423
2030,sc01,02-26 19:00:00+01:00,151.49012782280442
2030,sc01,02-26 21:00:00+01:00,73.03532782280445
2030,sc01,02-26 23:00:00+01:00,-280.0112721771959
2030,sc01,02-27 01:00:00+01:00,-432.9137721771956
2030,sc01,02-27 03:00:00+01:00,-506.72877217719565
2030,sc01,02-27 05:00:00+01:00,-443.45877217719544
2030,sc01,02-27 07:00:00+01:00,-95.47377217719554
2030,sc01,02-27 09:00:00+01:00,294.69122782280465
2030,sc01,02-27 11:00:00+01:00,347.4162278228048
2030,sc01,02-27 13:00:00+01:00,199.78622782280422
2030,sc01,02-27 15:00:00+01:00,125.97122782280485
2030,sc01,02-27 17:00:00+01:00,168.15122782280446
2030,sc01,02-27 19:00:00+01:00,294.6912278228042
2030,sc01,02-27 21:00:00+01:00,210.3312278228043
2030,sc01,02-27 23:00:00+01:00,-169.28877217719582
2030,sc01,02-28 01:00:00+01:00,-459.27627217719555
2030,sc01,02-28 03:00:00+01:00,-531.6149721771953
2030,sc01,02-28 05:00:00+01:00,-469.6103721771956
2030,sc01,02-28 07:00:00+01:00,-128.58507217719534
2030,sc01,02-28 09:00:00+01:00,253.77662782280436
2030,sc01,02-28 11:00:00+01:00,305.4471278228041
2030,sc01,02-28 13:00:00+01:00,160.76972782280495
2030,sc01,02-28 15:00:00+01:00,88.43102782280448
2030,sc01,02-28 17:00:00+01:00,129.7674278228044
2030,sc01,02-28 19:00:00+01:00,253.77662782280436
2030,sc01,02-28 21:00:00+01:00,171.10382782280453
2030,sc01,02-28 23:00:00+01:00,-200.9237721771956
2030,sc01,03-01 01:00:00+01:00,-485.63877217719505
2030,sc01,03-01 03:00:00+01:00,-556.5011721771955
2030,sc01,03-01 05:00:00+01:00,-495.7619721771955
2030,sc01,03-01 07:00:00+01:00,-161.6963721771956
2030,sc01,03-01 09:00:00+01:00,212.8620278228043
2030,sc01,03-01 11:00:00+01:00,263.4780278228043
2030,sc01,03-01 13:00:00+01:00,121.75322782280455
2030,sc01,03-01 15:00:00+01:00,50.89082782280411
2030,sc01,03-01 17:00:00+01:00,91.3836278228041
2030,sc01,03-01 19:00:00+01:00,212.8620278228043
2030,sc01,03-01 21:00:00+01:00,131.87642782280454
2030,sc01,03-01 23:00:00+01:00,-232.55877217719558
2030,sc01,03-02 01:00:00+01:00,-512.0012721771957
2030,sc01,03-02 03:00:00+01:00,-581.3873721771956
2030,sc01,03-02 05:00:00+01:00,-521.9135721771956
2030,sc01,03-02 07:00:00+01:00,-194.8076721771954
2030,sc01,03-02 09:00:00+01:00,171.94742782280423
2030,sc01,03-02 11:00:00+01:00,221.50892782280494
2030,sc01,03-02 13:00:00+01:00,82.7367278228046
2030,sc01,03-02 15:00:00+01:00,13.350627822804881
2030,sc01,03-02 17:00:00+01:00,52.999827822804036
2030,sc01,03-02 19:00:00+01:00,171.94742782280423
2030,sc01,03-02 21:00:00+01:00,92.64902782280456
2030,sc01,03-02 23:00:00+01:00,-264.1937721771958
2030,sc01,03-03 01:00:00+01:00,-549.3305721771958
2030,sc01,03-03 03:00:00+01:00,-654.8860221771956
2030,sc01,03-03 05:00:00+01:00,-695.4842721771956
2030,sc01,03-03 07:00:00+01:00,-598.0484721771957
2030,sc01,03-03 09:00:00+01:00,-354.4589721771956
2030,sc01,03-03 11:00:00+01:00,-240.7838721771957
2030,sc01,03-03 13:00:00+01:00,-281.3821221771957
2030,sc01,03-03 15:00:00+01:00,-321.9803721771955
2030,sc01,03-03 17:00:00+01:00,-346.339322177196
2030,sc01,03-03 19:00:00+01:00,-192.06597217719582
2030,sc01,03-03 21:00:00+01:00,-192.06597217719582
2030,sc01,03-03 23:00:00+01:00,-330.1000221771958
2030,sc01,03-04 01:00:00+01:00,-580.5437721771953
2030,sc01,03-04 03:00:00+01:00,-683.3575221771953
2030,sc01,03-04 05:00:00+01:00,-722.9012721771958
2030,sc01,03-04 07:00:00+01:00,-627.9962721771956
2030,sc01,03-04 09:00:00+01:00,-390.73377217719553
2030,sc01,03-04 11:00:00+01:00,-280.0112721771959
2030,sc01,03-04 13:00:00+01:00,-319.5550221771957
2030,sc01,03-04 15:00:00+01:00,-359.09877217719554
2030,sc01,03-04 17:00:00+01:00,-382.82502217719593
2030,sc01,03-04 19:00:00+01:00,-232.5587721771958
2030,sc01,03-04 21:00:00+01:00,-232.55877217719558
2030,sc01,03-04 23:00:00+01:00,-367.0075221771958
2030,sc01,03-05 01:00:00+01:00,-530.1522096771955
2030,sc01,03-05 03:00:00+01:00,-598.5218571771954
2030,sc01,03-05 05:00:00+01:00,-539.9193021771957
2030,sc01,03-05 07:00:00+01:00,-217.60524967719584
2030,sc01,03-05 09:00:00+01:00,143.77717282280423
2030,sc01,03-05 11:00:00+01:00,192.61263532280418
2030,sc01,03-05 13:00:00+01:00,55.87334032280455
2030,sc01,03-05 15:00:00+01:00,-12.496307177195604
2030,sc01,03-05 17:00:00+01:00,26.572062822804355
2030,sc01,03-05 19:00:00+01:00,143.77717282280423
2030,sc01,03-05 21:00:00+01:00,65.64043282280454
2030,sc01,03-05 23:00:00+01:00,-285.9748971771953
2030,sc01,03-06 01:00:00+01:00,-438.25752217719605
2030,sc01,03-06 03:00:00+01:00,-511.7732721771954
2030,sc01,03-06 05:00:00+01:00,-448.7597721771956
2030,sc01,03-06 07:00:00+01:00,-102.18552217719571
2030,sc01,03-06 09:00:00+01:00,286.3977278228044
2030,sc01,03-06 11:00:00+01:00,338.9089778228047
2030,sc01,03-06 13:00:00+01:00,191.8774778228044
2030,sc01,03-06 15:00:00+01:00,118.3617278228046
2030,sc01,03-06 17:00:00+01:00,160.37072782280438
2030,sc01,03-06 19:00:00+01:00,286.3977278228044
2030,sc01,03-06 21:00:00+01:00,202.3797278228044
2030,sc01,03-06 23:00:00+01:00,-175.70127217719596
2030,sc01,03-07 01:00:00+01:00,-464.5131471771956
2030,sc01,03-07 03:00:00+01:00,-536.5585821771951
2030,sc01,03-07 05:00:00+01:00,-474.8053521771958
2030,sc01,03-07 07:00:00+01:00,-135.1625871771953
2030,sc01,03-07 09:00:00+01:00,245.6489978228044
2030,sc01,03-07 11:00:00+01:00,297.1100228228049
2030,sc01,03-07 13:00:00+01:00,153.01915282280447
2030,sc01,03-07 15:00:00+01:00,80.9737178228047
2030,sc01,03-07 17:00:00+01:00,122.14253782280412
2030,sc01,03-07 19:00:00+01:00,245.6489978228044
2030,sc01,03-07 21:00:00+01:00,163.31135782280444
2030,sc01,03-07 23:00:00+01:00,-207.20802217719552
2030,sc01,03-08 01:00:00+01:00,-490.76877217719584
2030,sc01,03-08 03:00:00+01:00,-561.3438921771956
2030,sc01,03-08 05:00:00+01:00,-500.85093217719555
2030,sc01,03-08 07:00:00+01:00,-168.13965217719579
2030,sc01,03-08 09:00:00+01:00,204.90026782280438
2030,sc01,03-08 11:00:00+01:00,255.31106782280472
2030,sc01,03-08 13:00:00+01:00,114.1608278228041
2030,sc01,03-08 15:00:00+01:00,43.58570782280435
2030,sc01,03-08 17:00:00+01:00,83.91434782280476
2030,sc01,03-08 19:00:00+01:00,204.90026782280438
2030,sc01,03-08 21:00:00+01:00,124.24298782280471
2030,sc01,03-08 23:00:00+01:00,-238.71477217719507
2030,sc01,03-09 01:00:00+01:00,-517.0243971771954
2030,sc01,03-09 03:00:00+01:00,-586.1292021771953
2030,sc01,03-09 05:00:00+01:00,-526.8965121771953
2030,sc01,03-09 07:00:00+01:00,-201.11671717719537
2030,sc01,03-09 09:00:00+01:00,164.15153782280413
2030,sc01,03-09 11:00:00+01:00,213.5121128228045
2030,sc01,03-09 13:00:00+01:00,75.30250282280417
2030,sc01,03-09 15:00:00+01:00,6.197697822804685
2030,sc01,03-09 17:00:00+01:00,45.68615782280426
2030,sc01,03-09 19:00:00+01:00,164.15153782280413
2030,sc01,03-09 21:00:00+01:00,85.17461782280452
2030,sc01,03-09 23:00:00+01:00,-270.22152217719554
2030,sc01,03-10 01:00:00+01:00,-554.2023621771955
2030,sc01,03-10 03:00:00+01:00,-659.3298846771959
2030,sc01,03-10 05:00:00+01:00,-699.7635471771957
2030,sc01,03-10 07:00:00+01:00,-602.7227571771957
2030,sc01,03-10 09:00:00+01:00,-360.1207821771957
2030,sc01,03-10 11:00:00+01:00,-246.9065271771958
2030,sc01,03-10 13:00:00+01:00,-287.34018967719567
2030,sc01,03-10 15:00:00+01:00,-327.77385217719575
2030,sc01,03-10 17:00:00+01:00,-352.0340496771955
2030,sc01,03-10 19:00:00+01:00,-198.38613217719558
2030,sc01,03-10 21:00:00+01:00,-198.38613217719558
2030,sc01,03-10 23:00:00+01:00,-335.8605846771957
2030,sc01,03-11 01:00:00+01:00,-585.2890221771954
2030,sc01,03-11 03:00:00+01:00,-687.6859596771958
2030,sc01,03-11 05:00:00+01:00,-727.0693971771958
2030,sc01,03-11 07:00:00+01:00,-632.5491471771957
2030,sc01,03-11 09:00:00+01:00,-396.2485221771956
2030,sc01,03-11 11:00:00+01:00,-285.9748971771953
2030,sc01,03-11 13:00:00+01:00,-325.35833467719544
2030,sc01,03-11 15:00:00+01:00,-364.7417721771958
2030,sc01,03-11 17:00:00+01:00,-388.37183467719547
2030,sc01,03-11 19:00:00+01:00,-238.71477217719507
2030,sc01,03-11 21:00:00+01:00,-238.71477217719507
2030,sc01,03-11 23:00:00+01:00,-372.6184596771957
2030,sc01,03-12 01:00:00+01:00,-566.5965846771953
2030,sc01,03-12 03:00:00+01:00,-632.9253471771956
2030,sc01,03-12 05:00:00+01:00,-576.0721221771951
2030,sc01,03-12 07:00:00+01:00,-263.3793846771955
2030,sc01,03-12 09:00:00+01:00,87.21550282280464
2030,sc01,03-12 11:00:00+01:00,134.59319032280473
2030,sc01,03-12 13:00:00+01:00,1.9356653228044252
2030,sc01,03-12 15:00:00+01:00,-64.39309717719516
2030,sc01,03-12 17:00:00+01:00,-26.490947177195494
2030,sc01,03-12 19:00:00+01:00,87.21550282280464
2030,sc01,03-12 21:00:00+01:00,11.41120282280417
2030,sc01,03-12 23:00:00+01:00,-329.7081471771953
2030,sc01,03-13 01:00:00+01:00,-477.44502217719537
2030,sc01,03-13 03:00:00+01:00,-548.7662721771956
2030,sc01,03-13 05:00:00+01:00,-487.6337721771954
2030,sc01,03-13 07:00:00+01:00,-151.40502217719586
2030,sc01,03-13 09:00:00+01:00,225.578727822804
2030,sc01,03-13 11:00:00+01:00,276.52247782280415
2030,sc01,03-13 13:00:00+01:00,133.8799778228049
2030,sc01,03-13 15:00:00+01:00,62.55872782280426
2030,sc01,03-13 17:00:00+01:00,103.31372782280437
2030,sc01,03-13 19:00:00+01:00,225.578727822804
2030,sc01,03-13 21:00:00+01:00,144.0687278228047
2030,sc01,03-13 23:00:00+01:00,-222.72627217719537
2030,sc01,03-14 01:00:00+01:00,-502.9168971771958
2030,sc01,03-14 03:00:00+01:00,-572.8117221771956
2030,sc01,03-14 05:00:00+01:00,-512.9018721771956
2030,sc01,03-14 07:00:00+01:00,-183.39769717719582
2030,sc01,03-14 09:00:00+01:00,186.04637782280452
2030,sc01,03-14 11:00:00+01:00,235.971252822804
2030,sc01,03-14 13:00:00+01:00,96.1816028228045
2030,sc01,03-14 15:00:00+01:00,26.286777822804424
2030,sc01,03-14 17:00:00+01:00,66.2266778228045
2030,sc01,03-14 19:00:00+01:00,186.04637782280474
2030,sc01,03-14 21:00:00+01:00,106.16657782280413
2030,sc01,03-14 23:00:00+01:00,-253.292522177195
2030,sc01,03-15 01:00:00+01:00,-528.3887721771953
2030,sc01,03-15 03:00:00+01:00,-596.8571721771955
2030,sc01,03-15 05:00:00+01:00,-538.1699721771956
2030,sc01,03-15 07:00:00+01:00,-215.39037217719556
2030,sc01,03-15 09:00:00+01:00,146.51402782280456
2030,sc01,03-15 11:00:00+01:00,195.42002782280474
2030,sc01,03-15 13:00:00+01:00,58.48322782280479
2030,sc01,03-15 15:00:00+01:00,-9.985172177195409
2030,sc01,03-15 17:00:00+01:00,29.13962782280487
2030,sc01,03-15 19:00:00+01:00,146.51402782280456
2030,sc01,03-15 21:00:00+01:00,68.26442782280492
2030,sc01,03-15 23:00:00+01:00,-283.85877217719553
2030,sc01,03-16 01:00:00+01:00,-553.8606471771955
2030,sc01,03-16 03:00:00+01:00,-620.9026221771953
2030,sc01,03-16 05:00:00+01:00,-563.4380721771956
2030,sc01,03-16 07:00:00+01:00,-247.3830471771953
2030,sc01,03-16 09:00:00+01:00,106.98167782280461
2030,sc01,03-16 11:00:00+01:00,154.86880282280458
2030,sc01,03-16 13:00:00+01:00,20.784852822804623
2030,sc01,03-16 15:00:00+01:00,-46.25712217719547
2030,sc01,03-16 17:00:00+01:00,-7.947422177195904
2030,sc01,03-16 19:00:00+01:00,106.98167782280461
2030,sc01,03-16 21:00:00+01:00,30.362277822805027
2030,sc01,03-16 23:00:00+01:00,-314.4250221771956
2030,sc01,03-17 01:00:00+01:00,-589.9288221771953
2030,sc01,03-17 03:00:00+01:00,-691.9182096771956
2030,sc01,03-17 05:00:00+01:00,-731.1448971771954
