,,,Spain
sc2015,y2030,2030-01-20T02:00:00+01:00,1036.511
sc2015,y2030,2030-01-20T03:00:00+01:00,1031.423
sc2015,y2030,2030-01-20T04:00:00+01:00,998.716
sc2015,y2030,2030-01-20T05:00:00+01:00,993.837
sc2015,y2030,2030-01-20T06:00:00+01:00,1036.989
sc2015,y2030,2030-01-20T07:00:00+01:00,1130.775
sc2015,y2030,2030-01-20T08:00:00+01:00,1189.573
sc2015,y2030,2030-01-20T09:00:00+01:00,1204.893
sc2015,y2030,2030-01-20T10:00:00+01:00,1212.734
sc2015,y2030,2030-01-20T11:00:00+01:00,1180.346
sc2015,y2030,2030-01-20T12:00:00+01:00,1173.509
sc2015,y2030,2030-01-20T13:00:00+01:00,1173.583
sc2015,y2030,2030-01-20T14:00:00+01:00,1149.486
sc2015,y2030,2030-01-20T15:00:00+01:00,1119.019
sc2015,y2030,2030-01-20T16:00:00+01:00,1115.673
sc2015,y2030,2030-01-20T17:00:00+01:00,1113.462
sc2015,y2030,2030-01-20T18:00:00+01:00,1157.591
sc2015,y2030,2030-01-20T19:00:00+01:00,1189.494
sc2015,y2030,2030-01-20T20:00:00+01:00,1195.623
sc2015,y2030,2030-01-20T21:00:00+01:00,1166.783
sc2015,y2030,2030-01-20T22:00:00+01:00,1125.063
sc2015,y2030,2030-01-20T23:00:00+01:00,1052.286
sc2015,y2030,2030-01-21T00:00:00+01:00,1005.138
sc2015,y2030,2030-01-21T01:00:00+01:00,976.436
sc2015,y2030,2030-01-21T02:00:00+01:00,980.558
sc2015,y2030,2030-01-21T03:00:00+01:00,994.07
sc2015,y2030,2030-01-21T04:00:00+01:00,1033.034
sc2015,y2030,2030-01-21T05:00:00+01:00,1070.959
sc2015,y2030,2030-01-21T06:00:00+01:00,1171.518
sc2015,y2030,2030-01-21T07:00:00+01:00,1300.532
sc2015,y2030,2030-01-21T08:00:00+01:00,1375.71
sc2015,y2030,2030-01-21T09:00:00+01:00,1401.266
sc2015,y2030,2030-01-21T10:00:00+01:00,1427.376
sc2015,y2030,2030-01-21T11:00:00+01:00,1407.489
sc2015,y2030,2030-01-21T12:00:00+01:00,1399.796
sc2015,y2030,2030-01-21T13:00:00+01:00,1414.038
sc2015,y2030,2030-01-21T14:00:00+01:00,1418.361
sc2015,y2030,2030-01-21T15:00:00+01:00,1429.099
sc2015,y2030,2030-01-21T16:00:00+01:00,1423.637
sc2015,y2030,2030-01-21T17:00:00+01:00,1443.744
sc2015,y2030,2030-01-21T18:00:00+01:00,1483.023
sc2015,y2030,2030-01-21T19:00:00+01:00,1523.018
sc2015,y2030,2030-01-21T20:00:00+01:00,1533.761
sc2015,y2030,2030-01-21T21:00:00+01:00,1530.681
sc2015,y2030,2030-01-21T22:00:00+01:00,1489.648
sc2015,y2030,2030-01-21T23:00:00+01:00,1411.493
sc2015,y2030,2030-01-22T00:00:00+01:00,1313.174
sc2015,y2030,2030-01-22T01:00:00+01:00,1270.436
sc2015,y2030,2030-01-22T02:00:00+01:00,1244.122
sc2015,y2030,2030-01-22T03:00:00+01:00,1234.202
sc2015,y2030,2030-01-22T04:00:00+01:00,1215.464
sc2015,y2030,2030-01-22T05:00:00+01:00,1228.689
sc2015,y2030,2030-01-22T06:00:00+01:00,1300.014
sc2015,y2030,2030-01-22T07:00:00+01:00,1393.182
sc2015,y2030,2030-01-22T08:00:00+01:00,1443.165
sc2015,y2030,2030-01-22T09:00:00+01:00,1460.704
sc2015,y2030,2030-01-22T10:00:00+01:00,1486.674
sc2015,y2030,2030-01-22T11:00:00+01:00,1495.637
sc2015,y2030,2030-01-22T12:00:00+01:00,1506.839
sc2015,y2030,2030-01-22T13:00:00+01:00,1500.617
sc2015,y2030,2030-01-22T14:00:00+01:00,1486.936
sc2015,y2030,2030-01-22T15:00:00+01:00,1449.643
sc2015,y2030,2030-01-22T16:00:00+01:00,1431.632
sc2015,y2030,2030-01-22T17:00:00+01:00,1429.233
sc2015,y2030,2030-01-22T18:00:00+01:00,1452.398
sc2015,y2030,2030-01-22T19:00:00+01:00,1467.269
sc2015,y2030,2030-01-22T20:00:00+01:00,1459.084
sc2015,y2030,2030-01-22T21:00:00+01:00,1429.52
sc2015,y2030,2030-01-22T22:00:00+01:00,1370.142
sc2015,y2030,2030-01-22T23:00:00+01:00,1296.568
sc2015,y2030,2030-01-23T00:00:00+01:00,1214.719
sc2015,y2030,2030-01-23T01:00:00+01:00,1164.76
sc2015,y2030,2030-01-23T02:00:00+01:00,1143.848
sc2015,y2030,2030-01-23T03:00:00+01:00,1134.294
sc2015,y2030,2030-01-23T04:00:00+01:00,1138.754
sc2015,y2030,2030-01-23T05:00:00+01:00,1158.665
sc2015,y2030,2030-01-23T06:00:00+01:00,1218.261
sc2015,y2030,2030-01-23T07:00:00+01:00,1314.895
sc2015,y2030,2030-01-23T08:00:00+01:00,1391.652
sc2015,y2030,2030-01-23T09:00:00+01:00,1411.648
sc2015,y2030,2030-01-23T10:00:00+01:00,1419.453
sc2015,y2030,2030-01-23T11:00:00+01:00,1397.96
sc2015,y2030,2030-01-23T12:00:00+01:00,1389.378
sc2015,y2030,2030-01-23T13:00:00+01:00,1368.723
sc2015,y2030,2030-01-23T14:00:00+01:00,1354.264
sc2015,y2030,2030-01-23T15:00:00+01:00,1352.657
sc2015,y2030,2030-01-23T16:00:00+01:00,1353.806
sc2015,y2030,2030-01-23T17:00:00+01:00,1357.366
sc2015,y2030,2030-01-23T18:00:00+01:00,1391.204
sc2015,y2030,2030-01-23T19:00:00+01:00,1417.934
sc2015,y2030,2030-01-23T20:00:00+01:00,1417.445
sc2015,y2030,2030-01-23T21:00:00+01:00,1394.303
sc2015,y2030,2030-01-23T22:00:00+01:00,1330.896
sc2015,y2030,2030-01-23T23:00:00+01:00,1273.243
sc2015,y2030,2030-01-24T00:00:00+01:00,1196.91
sc2015,y2030,2030-01-24T01:00:00+01:00,1133.149
sc2015,y2030,2030-01-24T02:00:00+01:00,1088.478
sc2015,y2030,2030-01-24T03:00:00+01:00,1068.379
sc2015,y2030,2030-01-24T04:00:00+01:00,1054.144
sc2015,y2030,2030-01-24T05:00:00+01:00,1052.8
sc2015,y2030,2030-01-24T06:00:00+01:00,1072.663
sc2015,y2030,2030-01-24T07:00:00+01:00,1111.978
sc2015,y2030,2030-01-24T08:00:00+01:00,1142.651
sc2015,y2030,2030-01-24T09:00:00+01:00,1194.482
sc2015,y2030,2030-01-24T10:00:00+01:00,1239.891
sc2015,y2030,2030-01-24T11:00:00+01:00,1236.229
sc2015,y2030,2030-01-24T12:00:00+01:00,1204.513
sc2015,y2030,2030-01-24T13:00:00+01:00,1197.141
sc2015,y2030,2030-01-24T14:00:00+01:00,1187.759
sc2015,y2030,2030-01-24T15:00:00+01:00,1186.225
sc2015,y2030,2030-01-24T16:00:00+01:00,1191.458
sc2015,y2030,2030-01-24T17:00:00+01:00,1218.22
sc2015,y2030,2030-01-24T18:00:00+01:00,1311.529
sc2015,y2030,2030-01-24T19:00:00+01:00,1385.469
sc2015,y2030,2030-01-24T20:00:00+01:00,1419.375
sc2015,y2030,2030-01-24T21:00:00+01:00,1434.886
sc2015,y2030,2030-01-24T22:00:00+01:00,1408.032
sc2015,y2030,2030-01-24T23:00:00+01:00,1369.471
sc2015,y2030,2030-01-25T00:00:00+01:00,1287.803
sc2015,y2030,2030-01-25T01:00:00+01:00,1236.565
sc2015,y2030,2030-01-25T02:00:00+01:00,1196.345
sc2015,y2030,2030-01-25T03:00:00+01:00,1184.708
sc2015,y2030,2030-01-25T04:00:00+01:00,1172.128
sc2015,y2030,2030-01-25T05:00:00+01:00,1174.575
sc2015,y2030,2030-01-25T06:00:00+01:00,1182.063
sc2015,y2030,2030-01-25T07:00:00+01:00,1189.972
sc2015,y2030,2030-01-25T08:00:00+01:00,1191.086
sc2015,y2030,2030-01-25T09:00:00+01:00,1220.999
sc2015,y2030,2030-01-25T10:00:00+01:00,1243.323
sc2015,y2030,2030-01-25T11:00:00+01:00,1266.288
sc2015,y2030,2030-01-25T12:00:00+01:00,1239.092
sc2015,y2030,2030-01-25T13:00:00+01:00,1226.74
sc2015,y2030,2030-01-25T14:00:00+01:00,1211.286
sc2015,y2030,2030-01-25T15:00:00+01:00,1181.893
sc2015,y2030,2030-01-25T16:00:00+01:00,1186.214
sc2015,y2030,2030-01-25T17:00:00+01:00,1188.946
sc2015,y2030,2030-01-25T18:00:00+01:00,1251.187
sc2015,y2030,2030-01-25T19:00:00+01:00,1315.219
sc2015,y2030,2030-01-25T20:00:00+01:00,1334.28
sc2015,y2030,2030-01-25T21:00:00+01:00,1319.726
sc2015,y2030,2030-01-25T22:00:00+01:00,1284.151
sc2015,y2030,2030-01-25T23:00:00+01:00,1220.553
sc2015,y2030,2030-01-26T00:00:00+01:00,1134.527
sc2015,y2030,2030-01-26T01:00:00+01:00,1070.743
sc2015,y2030,2030-01-26T02:00:00+01:00,1035.781
sc2015,y2030,2030-01-26T03:00:00+01:00,1029.46
sc2015,y2030,2030-01-26T04:00:00+01:00,1030.592
sc2015,y2030,2030-01-26T05:00:00+01:00,1043.376
sc2015,y2030,2030-01-26T06:00:00+01:00,1116.364
sc2015,y2030,2030-01-26T07:00:00+01:00,1205.757
sc2015,y2030,2030-01-26T08:00:00+01:00,1280.99
sc2015,y2030,2030-01-26T09:00:00+01:00,1283.519
sc2015,y2030,2030-01-26T10:00:00+01:00,1273.661
sc2015,y2030,2030-01-26T11:00:00+01:00,1225.886
sc2015,y2030,2030-01-26T12:00:00+01:00,1186.464
sc2015,y2030,2030-01-26T13:00:00+01:00,1167.006
sc2015,y2030,2030-01-26T14:00:00+01:00,1138.998
sc2015,y2030,2030-01-26T15:00:00+01:00,1147.304
sc2015,y2030,2030-01-26T16:00:00+01:00,1152.874
sc2015,y2030,2030-01-26T17:00:00+01:00,1175.942
sc2015,y2030,2030-01-26T18:00:00+01:00,1232.202
sc2015,y2030,2030-01-26T19:00:00+01:00,1287.207
sc2015,y2030,2030-01-26T20:00:00+01:00,1297.124
sc2015,y2030,2030-01-26T21:00:00+01:00,1290.984
sc2015,y2030,2030-01-26T22:00:00+01:00,1239.958
sc2015,y2030,2030-01-26T23:00:00+01:00,1169.275
sc2015,y2030,2030-01-27T00:00:00+01:00,1098.483
sc2015,y2030,2030-01-27T01:00:00+01:00,1051.485
sc2015,y2030,2030-01-27T02:00:00+01:00,1027.737
sc2015,y2030,2030-01-27T03:00:00+01:00,1017.624
sc2015,y2030,2030-01-27T04:00:00+01:00,1020.132
sc2015,y2030,2030-01-27T05:00:00+01:00,1037.878
sc2015,y2030,2030-01-27T06:00:00+01:00,1116.191
sc2015,y2030,2030-01-27T07:00:00+01:00,1203.694
sc2015,y2030,2030-01-27T08:00:00+01:00,1280.699
sc2015,y2030,2030-01-27T09:00:00+01:00,1308.968
sc2015,y2030,2030-01-27T10:00:00+01:00,1315.051
sc2015,y2030,2030-01-27T11:00:00+01:00,1320.402
sc2015,y2030,2030-01-27T12:00:00+01:00,1307.448
sc2015,y2030,2030-01-27T13:00:00+01:00,1306.601
sc2015,y2030,2030-01-27T14:00:00+01:00,1294.608
sc2015,y2030,2030-01-27T15:00:00+01:00,1318.61
sc2015,y2030,2030-01-27T16:00:00+01:00,1326.345
sc2015,y2030,2030-01-27T17:00:00+01:00,1356.442
sc2015,y2030,2030-01-27T18:00:00+01:00,1400.525
sc2015,y2030,2030-01-27T19:00:00+01:00,1457.675
sc2015,y2030,2030-01-27T20:00:00+01:00,1468.585
sc2015,y2030,2030-01-27T21:00:00+01:00,1444.499
sc2015,y2030,2030-01-27T22:00:00+01:00,1399.403
sc2015,y2030,2030-01-27T23:00:00+01:00,1331.596
sc2015,y2030,2030-01-28T00:00:00+01:00,1244.939
sc2015,y2030,2030-01-28T01:00:00+01:00,1175.455
sc2015,y2030,2030-01-28T02:00:00+01:00,1128.38
sc2015,y2030,2030-01-28T03:00:00+01:00,1087.895
sc2015,y2030,2030-01-28T04:00:00+01:00,1057.529
sc2015,y2030,2030-01-28T05:00:00+01:00,1069.487
sc2015,y2030,2030-01-28T06:00:00+01:00,1107.122
sc2015,y2030,2030-01-28T07:00:00+01:00,1196.715
sc2015,y2030,2030-01-28T08:00:00+01:00,1248.851
sc2015,y2030,2030-01-28T09:00:00+01:00,1259.267
sc2015,y2030,2030-01-28T10:00:00+01:00,1250.725
sc2015,y2030,2030-01-28T11:00:00+01:00,1232.217
sc2015,y2030,2030-01-28T12:00:00+01:00,1204.689
sc2015,y2030,2030-01-28T13:00:00+01:00,1200.104
sc2015,y2030,2030-01-28T14:00:00+01:00,1193.982
sc2015,y2030,2030-01-28T15:00:00+01:00,1201.115
sc2015,y2030,2030-01-28T16:00:00+01:00,1217.478
sc2015,y2030,2030-01-28T17:00:00+01:00,1235.315
sc2015,y2030,2030-01-28T18:00:00+01:00,1282.403
sc2015,y2030,2030-01-28T19:00:00+01:00,1333.624
sc2015,y2030,2030-01-28T20:00:00+01:00,1350.496
sc2015,y2030,2030-01-28T21:00:00+01:00,1316.031
sc2015,y2030,2030-01-28T22:00:00+01:00,1266.122
sc2015,y2030,2030-01-28T23:00:00+01:00,1208.709
sc2015,y2030,2030-01-29T00:00:00+01:00,1203.465
sc2015,y2030,2030-01-29T01:00:00+01:00,1163.746
sc2015,y2030,2030-01-29T02:00:00+01:00,1153.215
sc2015,y2030,2030-01-29T03:00:00+01:00,1158.054
sc2015,y2030,2030-01-29T04:00:00+01:00,1172.202
sc2015,y2030,2030-01-29T05:00:00+01:00,1207.378
sc2015,y2030,2030-01-29T06:00:00+01:00,1289.1
sc2015,y2030,2030-01-29T07:00:00+01:00,1395.953
sc2015,y2030,2030-01-29T08:00:00+01:00,1478.111
sc2015,y2030,2030-01-29T09:00:00+01:00,1524.652
sc2015,y2030,2030-01-29T10:00:00+01:00,1558.932
sc2015,y2030,2030-01-29T11:00:00+01:00,1579.31
sc2015,y2030,2030-01-29T12:00:00+01:00,1591.661
sc2015,y2030,2030-01-29T13:00:00+01:00,1627.69
sc2015,y2030,2030-01-29T14:00:00+01:00,1633.436
sc2015,y2030,2030-01-29T15:00:00+01:00,1661.132
sc2015,y2030,2030-01-29T16:00:00+01:00,1693.855
sc2015,y2030,2030-01-29T17:00:00+01:00,1736.296
sc2015,y2030,2030-01-29T18:00:00+01:00,1790.064
sc2015,y2030,2030-01-29T19:00:00+01:00,1836.389
sc2015,y2030,2030-01-29T20:00:00+01:00,1834.065
sc2015,y2030,2030-01-29T21:00:00+01:00,1813.019
sc2015,y2030,2030-01-29T22:00:00+01:00,1758.871
sc2015,y2030,2030-01-29T23:00:00+01:00,1690.903
sc2015,y2030,2030-01-30T00:00:00+01:00,1629.83
sc2015,y2030,2030-01-30T01:00:00+01:00,1579.303
sc2015,y2030,2030-01-30T02:00:00+01:00,1486.168
sc2015,y2030,2030-01-30T03:00:00+01:00,1431.796
sc2015,y2030,2030-01-30T04:00:00+01:00,1410.878
sc2015,y2030,2030-01-30T05:00:00+01:00,1440.041
sc2015,y2030,2030-01-30T06:00:00+01:00,1599.727
sc2015,y2030,2030-01-30T07:00:00+01:00,1693.454
sc2015,y2030,2030-01-30T08:00:00+01:00,1759.718
sc2015,y2030,2030-01-30T09:00:00+01:00,1779.551
sc2015,y2030,2030-01-30T10:00:00+01:00,1792.527
sc2015,y2030,2030-01-30T11:00:00+01:00,1774.468
sc2015,y2030,2030-01-30T12:00:00+01:00,1762.974
sc2015,y2030,2030-01-30T13:00:00+01:00,1753.896
sc2015,y2030,2030-01-30T14:00:00+01:00,1720.777
sc2015,y2030,2030-01-30T15:00:00+01:00,1703.116
sc2015,y2030,2030-01-30T16:00:00+01:00,1690.943
sc2015,y2030,2030-01-30T17:00:00+01:00,1685.806
sc2015,y2030,2030-01-30T18:00:00+01:00,1713.173
sc2015,y2030,2030-01-30T19:00:00+01:00,1728.418
sc2015,y2030,2030-01-30T20:00:00+01:00,1715.499
sc2015,y2030,2030-01-30T21:00:00+01:00,1683.31
sc2015,y2030,2030-01-30T22:00:00+01:00,1645.201
sc2015,y2030,2030-01-30T23:00:00+01:00,1590.147
sc2015,y2030,2030-01-31T00:00:00+01:00,1540.232
sc2015,y2030,2030-01-31T01:00:00+01:00,1466.858
sc2015,y2030,2030-01-31T02:00:00+01:00,1378.571
sc2015,y2030,2030-01-31T03:00:00+01:00,1345.696
sc2015,y2030,2030-01-31T04:00:00+01:00,1305.571
sc2015,y2030,2030-01-31T05:00:00+01:00,1331.283
sc2015,y2030,2030-01-31T06:00:00+01:00,1392.66
sc2015,y2030,2030-01-31T07:00:00+01:00,1444.665
sc2015,y2030,2030-01-31T08:00:00+01:00,1498.69
sc2015,y2030,2030-01-31T09:00:00+01:00,1551.158
sc2015,y2030,2030-01-31T10:00:00+01:00,1625.299
sc2015,y2030,2030-01-31T11:00:00+01:00,1644.7
sc2015,y2030,2030-01-31T12:00:00+01:00,1647.873
sc2015,y2030,2030-01-31T13:00:00+01:00,1657.615
sc2015,y2030,2030-01-31T14:00:00+01:00,1622.212
sc2015,y2030,2030-01-31T15:00:00+01:00,1547.622
sc2015,y2030,2030-01-31T16:00:00+01:00,1542.378
sc2015,y2030,2030-01-31T17:00:00+01:00,1559.945
sc2015,y2030,2030-01-31T18:00:00+01:00,1603.209
sc2015,y2030,2030-01-31T19:00:00+01:00,1628.728
sc2015,y2030,2030-01-31T20:00:00+01:00,1628.129
sc2015,y2030,2030-01-31T21:00:00+01:00,1589.307
sc2015,y2030,2030-01-31T22:00:00+01:00,1559.58
sc2015,y2030,2030-01-31T23:00:00+01:00,1512.128
sc2015,y2030,2030-02-01T00:00:00+01:00,1442.091
sc2015,y2030,2030-02-01T01:00:00+01:00,1384.843
sc2015,y2030,2030-02-01T02:00:00+01:00,1302.573
sc2015,y2030,2030-02-01T03:00:00+01:00,1227.417
sc2015,y2030,2030-02-01T04:00:00+01:00,1214.698
sc2015,y2030,2030-02-01T05:00:00+01:00,1229.786
sc2015,y2030,2030-02-01T06:00:00+01:00,1266.129
sc2015,y2030,2030-02-01T07:00:00+01:00,1294.993
sc2015,y2030,2030-02-01T08:00:00+01:00,1306.173
sc2015,y2030,2030-02-01T09:00:00+01:00,1347.251
sc2015,y2030,2030-02-01T10:00:00+01:00,1396.911
sc2015,y2030,2030-02-01T11:00:00+01:00,1429.253
sc2015,y2030,2030-02-01T12:00:00+01:00,1428.485
sc2015,y2030,2030-02-01T13:00:00+01:00,1444.957
sc2015,y2030,2030-02-01T14:00:00+01:00,1425.691
sc2015,y2030,2030-02-01T15:00:00+01:00,1372.557
sc2015,y2030,2030-02-01T16:00:00+01:00,1337.903
sc2015,y2030,2030-02-01T17:00:00+01:00,1346.283
sc2015,y2030,2030-02-01T18:00:00+01:00,1370.716
sc2015,y2030,2030-02-01T19:00:00+01:00,1395.147
sc2015,y2030,2030-02-01T20:00:00+01:00,1407.058
sc2015,y2030,2030-02-01T21:00:00+01:00,1395.062
sc2015,y2030,2030-02-01T22:00:00+01:00,1360.869
sc2015,y2030,2030-02-01T23:00:00+01:00,1306.511
sc2015,y2030,2030-02-02T00:00:00+01:00,1209.366
sc2015,y2030,2030-02-02T01:00:00+01:00,1144.336
sc2015,y2030,2030-02-02T02:00:00+01:00,1113.686
sc2015,y2030,2030-02-02T03:00:00+01:00,1099.782
sc2015,y2030,2030-02-02T04:00:00+01:00,1093.832
sc2015,y2030,2030-02-02T05:00:00+01:00,1112.117
sc2015,y2030,2030-02-02T06:00:00+01:00,1176.57
sc2015,y2030,2030-02-02T07:00:00+01:00,1271.126
sc2015,y2030,2030-02-02T08:00:00+01:00,1337.622
sc2015,y2030,2030-02-02T09:00:00+01:00,1357.981
sc2015,y2030,2030-02-02T10:00:00+01:00,1383.714
sc2015,y2030,2030-02-02T11:00:00+01:00,1405.529
sc2015,y2030,2030-02-02T12:00:00+01:00,1427.341
sc2015,y2030,2030-02-02T13:00:00+01:00,1443.348
sc2015,y2030,2030-02-02T14:00:00+01:00,1455.664
sc2015,y2030,2030-02-02T15:00:00+01:00,1463.436
sc2015,y2030,2030-02-02T16:00:00+01:00,1460.619
sc2015,y2030,2030-02-02T17:00:00+01:00,1446.829
sc2015,y2030,2030-02-02T18:00:00+01:00,1459.49
sc2015,y2030,2030-02-02T19:00:00+01:00,1500.819
sc2015,y2030,2030-02-02T20:00:00+01:00,1517.884
sc2015,y2030,2030-02-02T21:00:00+01:00,1495.243
sc2015,y2030,2030-02-02T22:00:00+01:00,1461.123
sc2015,y2030,2030-02-02T23:00:00+01:00,1385.706
sc2015,y2030,2030-02-03T00:00:00+01:00,1328.419
sc2015,y2030,2030-02-03T01:00:00+01:00,1296.656
sc2015,y2030,2030-02-03T02:00:00+01:00,1263.006
sc2015,y2030,2030-02-03T03:00:00+01:00,1254.401
sc2015,y2030,2030-02-03T04:00:00+01:00,1244.03
sc2015,y2030,2030-02-03T05:00:00+01:00,1293.617
sc2015,y2030,2030-02-03T06:00:00+01:00,1375.108
sc2015,y2030,2030-02-03T07:00:00+01:00,1479.479
sc2015,y2030,2030-02-03T08:00:00+01:00,1552.915
sc2015,y2030,2030-02-03T09:00:00+01:00,1587.265
sc2015,y2030,2030-02-03T10:00:00+01:00,1606.477
sc2015,y2030,2030-02-03T11:00:00+01:00,1599.963
sc2015,y2030,2030-02-03T12:00:00+01:00,1601.595
sc2015,y2030,2030-02-03T13:00:00+01:00,1582.993
sc2015,y2030,2030-02-03T14:00:00+01:00,1556.651
sc2015,y2030,2030-02-03T15:00:00+01:00,1495.913
sc2015,y2030,2030-02-03T16:00:00+01:00,1475.398
sc2015,y2030,2030-02-03T17:00:00+01:00,1465.925
sc2015,y2030,2030-02-03T18:00:00+01:00,1504.425
sc2015,y2030,2030-02-03T19:00:00+01:00,1516.594
sc2015,y2030,2030-02-03T20:00:00+01:00,1508.262
sc2015,y2030,2030-02-03T21:00:00+01:00,1479.911
sc2015,y2030,2030-02-03T22:00:00+01:00,1427.053
sc2015,y2030,2030-02-03T23:00:00+01:00,1368.818
sc2015,y2030,2030-02-04T00:00:00+01:00,1384.268
sc2015,y2030,2030-02-04T01:00:00+01:00,1357.424
sc2015,y2030,2030-02-04T02:00:00+01:00,1334.246
sc2015,y2030,2030-02-04T03:00:00+01:00,1326.812
sc2015,y2030,2030-02-04T04:00:00+01:00,1319.428
sc2015,y2030,2030-02-04T05:00:00+01:00,1348.957
sc2015,y2030,2030-02-04T06:00:00+01:00,1415.246
sc2015,y2030,2030-02-04T07:00:00+01:00,1512.997
sc2015,y2030,2030-02-04T08:00:00+01:00,1551.707
sc2015,y2030,2030-02-04T09:00:00+01:00,1597.929
sc2015,y2030,2030-02-04T10:00:00+01:00,1619.652
sc2015,y2030,2030-02-04T11:00:00+01:00,1637.753
sc2015,y2030,2030-02-04T12:00:00+01:00,1660.672
sc2015,y2030,2030-02-04T13:00:00+01:00,1680.274
sc2015,y2030,2030-02-04T14:00:00+01:00,1681.024
sc2015,y2030,2030-02-04T15:00:00+01:00,1663.652
sc2015,y2030,2030-02-04T16:00:00+01:00,1669.216
sc2015,y2030,2030-02-04T17:00:00+01:00,1658.139
sc2015,y2030,2030-02-04T18:00:00+01:00,1661.304
sc2015,y2030,2030-02-04T19:00:00+01:00,1707.089
sc2015,y2030,2030-02-04T20:00:00+01:00,1709.917
sc2015,y2030,2030-02-04T21:00:00+01:00,1689.96
sc2015,y2030,2030-02-04T22:00:00+01:00,1636.891
sc2015,y2030,2030-02-04T23:00:00+01:00,1557.871
sc2015,y2030,2030-02-05T00:00:00+01:00,1514.525
sc2015,y2030,2030-02-05T01:00:00+01:00,1448.495
sc2015,y2030,2030-02-05T02:00:00+01:00,1397.018
sc2015,y2030,2030-02-05T03:00:00+01:00,1369.207
sc2015,y2030,2030-02-05T04:00:00+01:00,1350.311
sc2015,y2030,2030-02-05T05:00:00+01:00,1346.903
sc2015,y2030,2030-02-05T06:00:00+01:00,1390.883
sc2015,y2030,2030-02-05T07:00:00+01:00,1477.518
sc2015,y2030,2030-02-05T08:00:00+01:00,1530.607
sc2015,y2030,2030-02-05T09:00:00+01:00,1564.049
sc2015,y2030,2030-02-05T10:00:00+01:00,1592.253
sc2015,y2030,2030-02-05T11:00:00+01:00,1588.322
sc2015,y2030,2030-02-05T12:00:00+01:00,1600.63
sc2015,y2030,2030-02-05T13:00:00+01:00,1605.249
sc2015,y2030,2030-02-05T14:00:00+01:00,1575.209
sc2015,y2030,2030-02-05T15:00:00+01:00,1566.096
sc2015,y2030,2030-02-05T16:00:00+01:00,1555.61
sc2015,y2030,2030-02-05T17:00:00+01:00,1532.254
sc2015,y2030,2030-02-05T18:00:00+01:00,1549.851
sc2015,y2030,2030-02-05T19:00:00+01:00,1593.216
sc2015,y2030,2030-02-05T20:00:00+01:00,1583.187
sc2015,y2030,2030-02-05T21:00:00+01:00,1536.992
sc2015,y2030,2030-02-05T22:00:00+01:00,1464.73
sc2015,y2030,2030-02-05T23:00:00+01:00,1386.241
sc2015,y2030,2030-02-06T00:00:00+01:00,1298.161
sc2015,y2030,2030-02-06T01:00:00+01:00,1246.81
sc2015,y2030,2030-02-06T02:00:00+01:00,1212.809
sc2015,y2030,2030-02-06T03:00:00+01:00,1201.623
sc2015,y2030,2030-02-06T04:00:00+01:00,1182.14
sc2015,y2030,2030-02-06T05:00:00+01:00,1186.307
sc2015,y2030,2030-02-06T06:00:00+01:00,1232.312
sc2015,y2030,2030-02-06T07:00:00+01:00,1330.538
sc2015,y2030,2030-02-06T08:00:00+01:00,1389.575
sc2015,y2030,2030-02-06T09:00:00+01:00,1427.349
sc2015,y2030,2030-02-06T10:00:00+01:00,1461.197
sc2015,y2030,2030-02-06T11:00:00+01:00,1478.103
sc2015,y2030,2030-02-06T12:00:00+01:00,1510.006
sc2015,y2030,2030-02-06T13:00:00+01:00,1522.065
sc2015,y2030,2030-02-06T14:00:00+01:00,1516.141
sc2015,y2030,2030-02-06T15:00:00+01:00,1479.616
sc2015,y2030,2030-02-06T16:00:00+01:00,1449.426
sc2015,y2030,2030-02-06T17:00:00+01:00,1386.855
sc2015,y2030,2030-02-06T18:00:00+01:00,1379.951
sc2015,y2030,2030-02-06T19:00:00+01:00,1376.266
sc2015,y2030,2030-02-06T20:00:00+01:00,1371.595
sc2015,y2030,2030-02-06T21:00:00+01:00,1336.522
sc2015,y2030,2030-02-06T22:00:00+01:00,1285.304
sc2015,y2030,2030-02-06T23:00:00+01:00,1213.308
sc2015,y2030,2030-02-07T00:00:00+01:00,1105.422
sc2015,y2030,2030-02-07T01:00:00+01:00,1042.376
sc2015,y2030,2030-02-07T02:00:00+01:00,990.315
sc2015,y2030,2030-02-07T03:00:00+01:00,962.535
sc2015,y2030,2030-02-07T04:00:00+01:00,932.923
sc2015,y2030,2030-02-07T05:00:00+01:00,926.865
sc2015,y2030,2030-02-07T06:00:00+01:00,934.934
sc2015,y2030,2030-02-07T07:00:00+01:00,935.056
sc2015,y2030,2030-02-07T08:00:00+01:00,982.054
sc2015,y2030,2030-02-07T09:00:00+01:00,1040.404
sc2015,y2030,2030-02-07T10:00:00+01:00,1088.589
sc2015,y2030,2030-02-07T11:00:00+01:00,1110.986
sc2015,y2030,2030-02-07T12:00:00+01:00,1106.528
sc2015,y2030,2030-02-07T13:00:00+01:00,1102.21
sc2015,y2030,2030-02-07T14:00:00+01:00,1090.125
sc2015,y2030,2030-02-07T15:00:00+01:00,1059.636
sc2015,y2030,2030-02-07T16:00:00+01:00,1044.222
sc2015,y2030,2030-02-07T17:00:00+01:00,1050.323
sc2015,y2030,2030-02-07T18:00:00+01:00,1078.781
sc2015,y2030,2030-02-07T19:00:00+01:00,1144.467
sc2015,y2030,2030-02-07T20:00:00+01:00,1174.299
