,,,Area_1,Area_2,Area_3
2030,sc01,01-15 23:00:00+01:00,51.8245918,56.07586965,66.29112625
2030,sc01,01-16 00:00:00+01:00,51.06661305,54.2141508,61.3773331
2030,sc01,01-16 01:00:00+01:00,50.87271155,53.58610105,59.41632395
2030,sc01,01-16 02:00:00+01:00,50.90796635,53.5636707,57.90612151
2030,sc01,01-16 03:00:00+01:00,53.21715734,53.8776956,57.38769376
2030,sc01,01-16 04:00:00+01:00,58.38198909,54.70761846,58.13152485
2030,sc01,01-16 05:00:00+01:00,66.82551955,57.6011333,61.64781715
2030,sc01,01-16 06:00:00+01:00,70.63304055,62.1769243,69.73979755
2030,sc01,01-16 07:00:00+01:00,67.0546759,61.93019045,75.41996205
2030,sc01,01-16 08:00:00+01:00,63.3000371,61.7507477,79.5448434
2030,sc01,01-16 09:00:00+01:00,61.06135574,61.0554069,82.43000636
2030,sc01,01-16 10:00:00+01:00,59.70404506,59.48528255,84.68403986
2030,sc01,01-16 11:00:00+01:00,58.505381,58.96938456,85.22500791
2030,sc01,01-16 12:00:00+01:00,57.57112815,58.40862585,84.6389592
2030,sc01,01-16 13:00:00+01:00,56.81314945,57.75814575,84.34593485
2030,sc01,01-16 14:00:00+01:00,56.1609352,57.3992602,83.1287567
2030,sc01,01-16 15:00:00+01:00,57.00705095,57.37682985,81.66363495
2030,sc01,01-16 16:00:00+01:00,60.58541565,60.0684716,82.13698194
2030,sc01,01-16 17:00:00+01:00,67.58349825,70.27427985,91.4010598
2030,sc01,01-16 18:00:00+01:00,67.7773998,72.8762002,94.2186017
2030,sc01,01-16 19:00:00+01:00,66.73738249,72.94349125,91.51376146
2030,sc01,01-16 20:00:00+01:00,65.1685428,70.92475995,88.13271116
2030,sc01,01-16 21:00:00+01:00,60.02133845,67.22375255,82.38492565
2030,sc01,01-16 22:00:00+01:00,55.7202499,62.3339367,74.72121165
2030,sc01,01-16 23:00:00+01:00,53.92225385,58.4759169,67.55338499
2030,sc01,01-17 00:00:00+01:00,53.6930975,57.1749567,62.72975325
2030,sc01,01-17 01:00:00+01:00,53.8693716,56.41232491,60.024913
2030,sc01,01-17 02:00:00+01:00,54.8741341,56.2777428,58.58233155
2030,sc01,01-17 03:00:00+01:00,57.25383475,56.88336221,58.31184751
2030,sc01,01-17 04:00:00+01:00,63.5468209,58.5207776,58.96551725
2030,sc01,01-17 05:00:00+01:00,72.90697675,62.80497405,62.68467254
2030,sc01,01-17 06:00:00+01:00,77.1551831,68.1882575,70.86681429
2030,sc01,01-17 07:00:00+01:00,72.14899801,66.57327245,77.0428662
2030,sc01,01-17 08:00:00+01:00,66.2085601,65.04800881,80.44645679
2030,sc01,01-17 09:00:00+01:00,62.06611825,63.61246655,83.5119424
2030,sc01,01-17 10:00:00+01:00,58.9108115,62.0423422,84.5037172
2030,sc01,01-17 11:00:00+01:00,56.81314945,60.2703447,85.3377096
2030,sc01,01-17 12:00:00+01:00,55.22668235,59.14882735,84.34593485
2030,sc01,01-17 13:00:00+01:00,54.01039091,58.61049901,83.57956345
2030,sc01,01-17 14:00:00+01:00,53.09376545,57.3992602,82.49762735
2030,sc01,01-17 15:00:00+01:00,53.6049604,56.95065325,80.6944005
2030,sc01,01-17 16:00:00+01:00,56.6545027,59.37313081,80.24359379
2030,sc01,01-17 17:00:00+01:00,62.91223405,68.9733197,88.7413002
2030,sc01,01-17 18:00:00+01:00,63.8288595,71.57524005,89.44005059
2030,sc01,01-17 19:00:00+01:00,63.22952745,71.48551865,86.78029105
2030,sc01,01-17 20:00:00+01:00,63.0179985,70.45372265,82.97097441
2030,sc01,01-17 21:00:00+01:00,60.14473035,68.5022824,79.0264157
2030,sc01,01-17 22:00:00+01:00,56.795522,64.82370536,73.6618159
2030,sc01,01-17 23:00:00+01:00,55.26193715,61.57130489,67.64354635
2030,sc01,01-18 00:00:00+01:00,54.68023255,59.8890288,63.24818094
2030,sc01,01-18 01:00:00+01:00,54.9093889,58.8572328,60.092534
2030,sc01,01-18 02:00:00+01:00,55.52634836,58.36376516,58.46962985
2030,sc01,01-18 03:00:00+01:00,57.07756061,58.6329293,57.74833915
2030,sc01,01-18 04:00:00+01:00,60.0742207,59.5974343,57.83850045
2030,sc01,01-18 05:00:00+01:00,65.0098961,61.68345665,59.21346095
2030,sc01,01-18 06:00:00+01:00,69.41674916,63.8592004,61.78305915
2030,sc01,01-18 07:00:00+01:00,70.31574715,62.62553126,63.63136665
2030,sc01,01-18 08:00:00+01:00,67.26620485,62.44608845,68.0718127
2030,sc01,01-18 09:00:00+01:00,63.8288595,62.26664571,71.047137
2030,sc01,01-18 10:00:00+01:00,60.0742207,60.7862427,72.76020246
2030,sc01,01-18 11:00:00+01:00,56.84840425,58.45348655,72.55733946
2030,sc01,01-18 12:00:00+01:00,54.38056654,57.2646781,71.520484
2030,sc01,01-18 13:00:00+01:00,52.89986395,56.09830001,69.62709585
2030,sc01,01-18 14:00:00+01:00,51.73645475,55.51511095,68.22959505
2030,sc01,01-18 15:00:00+01:00,52.1595126,55.3356682,66.9673363
2030,sc01,01-18 16:00:00+01:00,55.40295646,57.9600189,67.71116735
2030,sc01,01-18 17:00:00+01:00,61.6783152,67.4704864,75.30726035
2030,sc01,01-18 18:00:00+01:00,62.06611825,69.64623015,79.81532746
2030,sc01,01-18 19:00:00+01:00,61.30813955,69.19762315,77.7416166
2030,sc01,01-18 20:00:00+01:00,60.32100445,68.25554855,75.35234105
2030,sc01,01-18 21:00:00+01:00,58.13520535,66.61813315,72.42209745
2030,sc01,01-18 22:00:00+01:00,55.596858,64.3750984,68.72548245
2030,sc01,01-18 23:00:00+01:00,54.23954726,61.25728006,66.38128755
2030,sc01,01-19 00:00:00+01:00,53.81648935,59.48528255,61.06176845
2030,sc01,01-19 01:00:00+01:00,54.04564571,58.161892,58.4921702
2030,sc01,01-19 02:00:00+01:00,54.80362445,57.66842435,57.0946694
2030,sc01,01-19 03:00:00+01:00,56.2138174,57.3095388,56.32829801
2030,sc01,01-19 04:00:00+01:00,58.87555665,57.57870294,56.260677
2030,sc01,01-19 05:00:00+01:00,62.75358736,57.9600189,57.07212905
2030,sc01,01-19 06:00:00+01:00,66.5963632,59.05910595,58.31184751
2030,sc01,01-19 07:00:00+01:00,67.742145,58.4310562,58.7401139
2030,sc01,01-19 08:00:00+01:00,65.09803315,59.5974343,61.44495415
2030,sc01,01-19 09:00:00+01:00,61.46678625,59.77687705,63.74406836
2030,sc01,01-19 10:00:00+01:00,58.3643617,58.7675114,65.4571338
2030,sc01,01-19 11:00:00+01:00,56.24907225,58.0497403,65.86285984
2030,sc01,01-19 12:00:00+01:00,54.1514102,56.99551395,65.8403195
2030,sc01,01-19 13:00:00+01:00,52.35341415,56.07586965,65.79523885
2030,sc01,01-19 14:00:00+01:00,51.4191613,55.2010861,65.23173044
2030,sc01,01-19 15:00:00+01:00,52.30053189,55.51511095,64.91616575
2030,sc01,01-19 16:00:00+01:00,55.66736765,57.84786715,66.35874724
2030,sc01,01-19 17:00:00+01:00,63.00037111,67.26861325,74.60850995
2030,sc01,01-19 18:00:00+01:00,64.2871722,69.66866051,79.6575451
2030,sc01,01-19 19:00:00+01:00,63.4410564,69.5340784,79.04895604
2030,sc01,01-19 20:00:00+01:00,61.1318654,67.94152371,77.0654065
2030,sc01,01-19 21:00:00+01:00,56.83077684,64.91342674,73.50403355
2030,sc01,01-19 22:00:00+01:00,53.04088326,61.6161656,67.8689497
2030,sc01,01-19 23:00:00+01:00,51.06661305,58.45348655,62.86499525
2030,sc01,01-20 00:00:00+01:00,50.67881,56.5020463,58.96551725
2030,sc01,01-20 01:00:00+01:00,50.8374567,55.73941445,57.45531476
2030,sc01,01-20 02:00:00+01:00,51.4015339,55.64969305,56.68894336
2030,sc01,01-20 03:00:00+01:00,54.01039091,56.2328821,56.193056
2030,sc01,01-20 04:00:00+01:00,59.8274369,57.93758855,56.86926605
2030,sc01,01-20 05:00:00+01:00,69.3991217,62.1320636,60.29539705
2030,sc01,01-20 06:00:00+01:00,72.9774864,67.2013222,67.84640935
2030,sc01,01-20 07:00:00+01:00,68.71165265,65.76577995,72.69258145
2030,sc01,01-20 08:00:00+01:00,64.19903515,64.48725011,77.33589055
2030,sc01,01-20 09:00:00+01:00,61.2905121,63.43302375,80.8296425
2030,sc01,01-20 10:00:00+01:00,59.0518308,61.93019045,83.17383741
2030,sc01,01-20 11:00:00+01:00,57.72977485,60.3152054,84.16561215
2030,sc01,01-20 12:00:00+01:00,56.3548367,59.57500395,84.34593485
2030,sc01,01-20 13:00:00+01:00,55.08566305,58.54320794,84.41355585
2030,sc01,01-20 14:00:00+01:00,54.53921325,57.84786715,83.71480545
2030,sc01,01-20 15:00:00+01:00,54.8917615,57.37682985,82.79065169
2030,sc01,01-20 16:00:00+01:00,57.9236764,59.7544467,82.18206265
2030,sc01,01-20 17:00:00+01:00,64.622093,70.0051157,89.23718759
2030,sc01,01-20 18:00:00+01:00,64.9922687,72.7191878,91.31089846
2030,sc01,01-20 19:00:00+01:00,63.5644483,72.27058085,87.97492881
2030,sc01,01-20 20:00:00+01:00,60.72643495,70.45372265,84.5037172
2030,sc01,01-20 21:00:00+01:00,55.93177879,66.2592476,78.48544765
2030,sc01,01-20 22:00:00+01:00,51.61306285,61.88532975,70.91189495
2030,sc01,01-20 23:00:00+01:00,49.10997031,57.91515819,64.9837868
2030,sc01,01-21 00:00:00+01:00,48.54589312,55.9861483,60.36301806
2030,sc01,01-21 01:00:00+01:00,48.17571747,55.26837715,58.10898451
2030,sc01,01-21 02:00:00+01:00,48.91606878,55.3356682,56.68894336
2030,sc01,01-21 03:00:00+01:00,50.76694705,55.9861483,56.193056
2030,sc01,01-21 04:00:00+01:00,56.3548367,57.80300645,56.86926605
2030,sc01,01-21 05:00:00+01:00,64.4281915,61.77317805,60.11507435
2030,sc01,01-21 06:00:00+01:00,67.53061605,66.70785455,68.1394337
2030,sc01,01-21 07:00:00+01:00,64.2871722,64.64426255,72.73766215
2030,sc01,01-21 08:00:00+01:00,61.3962766,63.79190935,77.3809712
2030,sc01,01-21 09:00:00+01:00,59.31624194,62.9844168,80.96488454
2030,sc01,01-21 10:00:00+01:00,57.58875555,60.87596409,84.16561215
2030,sc01,01-21 11:00:00+01:00,56.7426398,59.8890288,86.39710535
2030,sc01,01-21 12:00:00+01:00,55.87889659,58.83480245,87.0056944
2030,sc01,01-21 13:00:00+01:00,56.14330776,58.094601,87.2085574
2030,sc01,01-21 14:00:00+01:00,54.96227115,58.0048796,87.02823475
2030,sc01,01-21 15:00:00+01:00,54.96227115,57.80300645,85.17992726
2030,sc01,01-21 16:00:00+01:00,57.2185799,59.44042186,83.5119424
2030,sc01,01-21 17:00:00+01:00,63.75834985,69.15276245,90.6346884
2030,sc01,01-21 18:00:00+01:00,63.35291935,72.2032898,93.13666559
2030,sc01,01-21 19:00:00+01:00,61.8545893,71.57524005,89.5076716
2030,sc01,01-21 20:00:00+01:00,59.59828055,69.8256729,82.745571
2030,sc01,01-21 21:00:00+01:00,54.39819396,66.4386904,77.0654065
2030,sc01,01-21 22:00:00+01:00,49.79743939,61.68345665,70.21314456
2030,sc01,01-21 23:00:00+01:00,47.52350321,58.25161341,63.518665
2030,sc01,01-22 00:00:00+01:00,46.74789708,56.25531246,59.66426766
2030,sc01,01-22 01:00:00+01:00,46.65976002,55.2908075,57.74833915
2030,sc01,01-22 02:00:00+01:00,47.02993568,55.0216433,56.8467257
2030,sc01,01-22 03:00:00+01:00,48.96895102,55.3356682,56.10289465
2030,sc01,01-22 04:00:00+01:00,54.04564571,56.86093185,56.5086207
2030,sc01,01-22 05:00:00+01:00,62.9651163,60.74138201,59.93475165
2030,sc01,01-22 06:00:00+01:00,68.34147701,65.6984889,67.44068335
2030,sc01,01-22 07:00:00+01:00,65.2919347,63.9264914,73.70689655
2030,sc01,01-22 08:00:00+01:00,60.92033645,62.4236581,76.6822208
2030,sc01,01-22 09:00:00+01:00,58.6464003,61.4367228,80.1308921
2030,sc01,01-22 10:00:00+01:00,57.14807025,59.709586,82.49762735
2030,sc01,01-22 11:00:00+01:00,56.7778946,58.72265071,83.85004745
2030,sc01,01-22 12:00:00+01:00,56.0727981,57.98244926,83.53448276
2030,sc01,01-22 13:00:00+01:00,55.54397575,57.3543995,83.24145839
2030,sc01,01-22 14:00:00+01:00,55.08566305,56.7487801,82.45254665
2030,sc01,01-22 15:00:00+01:00,55.52634836,56.63662835,80.98742486
2030,sc01,01-22 16:00:00+01:00,58.15283274,59.05910595,80.67186015
2030,sc01,01-22 17:00:00+01:00,64.78073975,67.08917045,88.31303385
2030,sc01,01-22 18:00:00+01:00,65.27430725,69.444357,91.04041445
2030,sc01,01-22 19:00:00+01:00,64.09327064,68.72658585,88.60605819
2030,sc01,01-22 20:00:00+01:00,62.04849086,67.08917045,83.8951281
2030,sc01,01-22 21:00:00+01:00,56.7426398,63.99378245,78.03464095
2030,sc01,01-22 22:00:00+01:00,52.5825705,59.39556115,71.09221765
2030,sc01,01-22 23:00:00+01:00,50.59067295,56.54690695,64.96124645
2030,sc01,01-23 00:00:00+01:00,50.02659575,55.066504,60.74620375
2030,sc01,01-23 01:00:00+01:00,50.39677141,54.61789705,58.7626542
2030,sc01,01-23 02:00:00+01:00,51.3839065,54.43845425,57.90612151
2030,sc01,01-23 03:00:00+01:00,54.20429245,54.68518811,57.0270484
2030,sc01,01-23 04:00:00+01:00,60.63829785,56.1431607,57.50039545
2030,sc01,01-23 05:00:00+01:00,70.19235525,59.709586,60.43063905
2030,sc01,01-23 06:00:00+01:00,73.91173926,64.68912325,68.18451441
2030,sc01,01-23 07:00:00+01:00,69.9279441,62.5133795,73.4138722
2030,sc01,01-23 08:00:00+01:00,64.5868382,62.221785,78.0797216
2030,sc01,01-23 09:00:00+01:00,61.02610095,61.4367228,81.5960139
2030,sc01,01-23 10:00:00+01:00,58.13520535,59.7993074,83.4894021
2030,sc01,01-23 11:00:00+01:00,56.5134834,59.01424524,84.61641885
2030,sc01,01-23 12:00:00+01:00,55.38532905,58.18432235,85.7434356
2030,sc01,01-23 13:00:00+01:00,54.1514102,57.37682985,84.07545079
2030,sc01,01-23 14:00:00+01:00,54.09852795,56.72634976,82.99351469
2030,sc01,01-23 15:00:00+01:00,54.7507422,56.614198,81.4607719
2030,sc01,01-23 16:00:00+01:00,57.83553935,58.2964741,80.9423442
2030,sc01,01-23 17:00:00+01:00,64.67497524,67.5826381,87.3212591
2030,sc01,01-23 18:00:00+01:00,65.38007175,70.27427985,90.72484976
2030,sc01,01-23 19:00:00+01:00,64.34005445,69.8256729,88.6511389
2030,sc01,01-23 20:00:00+01:00,62.4186665,68.39013065,84.5037172
2030,sc01,01-23 21:00:00+01:00,57.4829911,64.68912325,78.710851
2030,sc01,01-23 22:00:00+01:00,52.91749135,60.7862427,72.1290731
2030,sc01,01-23 23:00:00+01:00,51.47204355,56.97308359,65.2542708
2030,sc01,01-24 00:00:00+01:00,50.90796635,54.95435225,61.3097121
2030,sc01,01-24 01:00:00+01:00,51.278142,54.1244294,58.89789625
2030,sc01,01-24 02:00:00+01:00,52.35341415,53.51881,58.19914585
2030,sc01,01-24 03:00:00+01:00,55.1914275,53.6533921,57.5454761
2030,sc01,01-24 04:00:00+01:00,61.18474765,54.41602395,57.7934198
2030,sc01,01-24 05:00:00+01:00,70.2628649,57.3095388,61.08430875
2030,sc01,01-24 06:00:00+01:00,73.92936665,61.8180387,69.10866816
2030,sc01,01-24 07:00:00+01:00,70.05133596,60.47221785,73.50403355
2030,sc01,01-24 08:00:00+01:00,64.7454849,59.73201635,78.05718125
2030,sc01,01-24 09:00:00+01:00,61.9956086,59.73201635,81.21282821
2030,sc01,01-24 10:00:00+01:00,59.12234046,59.126397,83.17383741
2030,sc01,01-24 11:00:00+01:00,57.13044285,58.2964741,83.78242645
2030,sc01,01-24 12:00:00+01:00,55.6144854,58.0497403,83.26399875
2030,sc01,01-24 13:00:00+01:00,54.53921325,56.99551395,82.81319205
2030,sc01,01-24 14:00:00+01:00,54.11615535,56.65905869,81.5960139
2030,sc01,01-24 15:00:00+01:00,54.25717465,56.07586965,80.28867445
2030,sc01,01-24 16:00:00+01:00,56.72501236,57.57870294,79.9731098
2030,sc01,01-24 17:00:00+01:00,62.34815685,65.7433496,86.55488769
2030,sc01,01-24 18:00:00+01:00,62.824097,67.8518023,88.51589685
2030,sc01,01-24 19:00:00+01:00,61.8722167,67.22375255,85.20246755
2030,sc01,01-24 20:00:00+01:00,60.814572,65.63119785,82.11444165
2030,sc01,01-24 21:00:00+01:00,57.41248145,63.88163076,77.53875355
2030,sc01,01-24 22:00:00+01:00,54.11615535,61.30214071,71.7458874
2030,sc01,01-24 23:00:00+01:00,52.4062964,58.0048796,65.65999684
2030,sc01,01-25 00:00:00+01:00,51.73645475,56.18802139,61.58019615
2030,sc01,01-25 01:00:00+01:00,51.9832385,55.40295925,58.96551725
2030,sc01,01-25 02:00:00+01:00,52.4239238,54.95435225,57.41023409
2030,sc01,01-25 03:00:00+01:00,53.81648935,54.9094916,57.07212905
2030,sc01,01-25 04:00:00+01:00,56.95416875,55.22351645,57.1397501
2030,sc01,01-25 05:00:00+01:00,61.27288471,56.68148905,58.33438785
2030,sc01,01-25 06:00:00+01:00,65.39769915,57.98244926,60.76874406
2030,sc01,01-25 07:00:00+01:00,65.99703115,56.97308359,62.34656755
2030,sc01,01-25 08:00:00+01:00,64.30479961,57.8702975,66.80955395
2030,sc01,01-25 09:00:00+01:00,61.37864919,58.67779,70.12298325
2030,sc01,01-25 10:00:00+01:00,58.6640277,57.91515819,72.17415375
2030,sc01,01-25 11:00:00+01:00,55.98466105,57.46655125,72.35447646
2030,sc01,01-25 12:00:00+01:00,54.06327315,56.72634976,71.385242
2030,sc01,01-25 13:00:00+01:00,52.4591786,55.8515662,69.73979755
2030,sc01,01-25 14:00:00+01:00,51.5425532,55.3356682,68.38737741
2030,sc01,01-25 15:00:00+01:00,52.19476745,55.44781995,67.01241695
2030,sc01,01-25 16:00:00+01:00,55.0327808,57.6011333,67.14765895
2030,sc01,01-25 17:00:00+01:00,60.74406235,66.3041083,73.77451755
2030,sc01,01-25 18:00:00+01:00,61.18474765,68.03124511,78.89117371
2030,sc01,01-25 19:00:00+01:00,60.28574966,67.2013222,77.7416166
2030,sc01,01-25 20:00:00+01:00,59.0518308,65.90036205,75.4650427
2030,sc01,01-25 21:00:00+01:00,56.3548367,63.88163076,72.42209745
2030,sc01,01-25 22:00:00+01:00,53.287667,62.06477255,68.29721605
2030,sc01,01-25 23:00:00+01:00,51.7188273,59.14882735,64.0370927
2030,sc01,01-26 00:00:00+01:00,50.89033895,57.24224775,60.36301806
2030,sc01,01-26 01:00:00+01:00,50.8198293,56.1431607,57.70325845
2030,sc01,01-26 02:00:00+01:00,50.978476,55.69455375,56.53116101
2030,sc01,01-26 03:00:00+01:00,52.28290449,55.6721234,55.9451123
2030,sc01,01-26 04:00:00+01:00,54.2924295,55.9861483,55.6971686
2030,sc01,01-26 05:00:00+01:00,57.81791189,57.28710845,56.59878205
2030,sc01,01-26 06:00:00+01:00,61.16712025,58.31890445,57.5454761
2030,sc01,01-26 07:00:00+01:00,62.03086345,57.2198174,57.8610408
2030,sc01,01-26 08:00:00+01:00,60.19761255,57.55627265,60.7236634
2030,sc01,01-26 09:00:00+01:00,57.81791189,57.80300645,63.04531794
2030,sc01,01-26 10:00:00+01:00,55.4734661,56.72634976,64.53298005
2030,sc01,01-26 11:00:00+01:00,53.78123455,56.0085786,64.96124645
2030,sc01,01-26 12:00:00+01:00,51.9656111,55.3356682,64.9837868
2030,sc01,01-26 13:00:00+01:00,51.1547501,54.6403274,64.64568175
2030,sc01,01-26 14:00:00+01:00,50.6611826,54.16929009,64.53298005
2030,sc01,01-26 15:00:00+01:00,50.9961034,54.2590115,64.60060111
2030,sc01,01-26 16:00:00+01:00,53.95750865,55.73941445,66.6517716
2030,sc01,01-26 17:00:00+01:00,63.1413904,63.47788445,72.96306551
2030,sc01,01-26 18:00:00+01:00,62.4010391,66.61813315,78.23750395
2030,sc01,01-26 19:00:00+01:00,61.1318654,66.32653865,77.69653589
2030,sc01,01-26 20:00:00+01:00,59.0694582,64.91342674,76.32157545
2030,sc01,01-26 21:00:00+01:00,55.06803565,62.6031009,73.16592851
2030,sc01,01-26 22:00:00+01:00,50.6964374,59.30583975,67.8689497
2030,sc01,01-26 23:00:00+01:00,49.19810737,56.86093185,62.4367289
2030,sc01,01-27 00:00:00+01:00,48.88081396,55.13379505,59.10075925
2030,sc01,01-27 01:00:00+01:00,49.03946066,54.43845425,57.32007276
2030,sc01,01-27 02:00:00+01:00,50.0971054,54.28144185,56.66640305
2030,sc01,01-27 03:00:00+01:00,52.77647205,54.5057453,56.41845934
2030,sc01,01-27 04:00:00+01:00,58.99894855,55.91885725,56.86926605
2030,sc01,01-27 05:00:00+01:00,68.69402525,59.86659845,60.43063905
2030,sc01,01-27 06:00:00+01:00,72.14899801,64.9358571,68.72548245
2030,sc01,01-27 07:00:00+01:00,67.9360465,63.09656856,73.68435621
2030,sc01,01-27 08:00:00+01:00,63.2824097,62.1769243,78.37274595
2030,sc01,01-27 09:00:00+01:00,60.32100445,61.21241935,81.66363495
2030,sc01,01-27 10:00:00+01:00,57.9589312,59.93388949,84.07545079
2030,sc01,01-27 11:00:00+01:00,56.98942355,58.74508105,85.22500791
2030,sc01,01-27 12:00:00+01:00,55.4910935,58.27404376,85.7208953
2030,sc01,01-27 13:00:00+01:00,54.66260515,57.9600189,85.02214491
2030,sc01,01-27 14:00:00+01:00,54.64497775,57.55627265,84.27831379
2030,sc01,01-27 15:00:00+01:00,54.38056654,57.2198174,82.52016765
2030,sc01,01-27 16:00:00+01:00,56.67213015,58.49834725,82.52016765
2030,sc01,01-27 17:00:00+01:00,62.94748885,67.08917045,87.99746916
2030,sc01,01-27 18:00:00+01:00,63.65258535,70.0948371,91.35597909
2030,sc01,01-27 19:00:00+01:00,62.06611825,69.26491419,89.1695666
2030,sc01,01-27 20:00:00+01:00,59.70404506,67.1564615,85.49549195
2030,sc01,01-27 21:00:00+01:00,54.7331148,63.70218795,79.36452071
2030,sc01,01-27 22:00:00+01:00,50.20286985,59.39556115,72.17415375
2030,sc01,01-27 23:00:00+01:00,48.28148194,55.51511095,65.97556155
2030,sc01,01-28 00:00:00+01:00,47.75265958,53.92255625,60.227776
2030,sc01,01-28 01:00:00+01:00,47.52350321,53.20478515,57.88358115
2030,sc01,01-28 02:00:00+01:00,48.58114795,52.8010389,56.8918064
2030,sc01,01-28 03:00:00+01:00,51.03135825,53.002912,56.17051565
2030,sc01,01-28 04:00:00+01:00,57.02467841,54.10199905,56.62132234
2030,sc01,01-28 05:00:00+01:00,65.94414895,56.97308359,59.7769693
2030,sc01,01-28 06:00:00+01:00,69.16996535,60.56193925,67.21527995
2030,sc01,01-28 07:00:00+01:00,64.65734785,59.30583975,71.56556471
2030,sc01,01-28 08:00:00+01:00,60.63829785,58.92452385,75.48758305
2030,sc01,01-28 09:00:00+01:00,58.38198909,59.37313081,78.73339135
2030,sc01,01-28 10:00:00+01:00,57.13044285,58.7675114,81.41569125
2030,sc01,01-28 11:00:00+01:00,55.84364175,58.2964741,82.40746601
2030,sc01,01-28 12:00:00+01:00,55.0504082,58.27404376,82.11444165
2030,sc01,01-28 13:00:00+01:00,54.1514102,57.3992602,82.272224
2030,sc01,01-28 14:00:00+01:00,54.08090055,55.08893434,81.6410946
2030,sc01,01-28 15:00:00+01:00,54.39819396,54.75247915,80.4915375
2030,sc01,01-28 16:00:00+01:00,56.44297379,56.0085786,79.9280291
2030,sc01,01-28 17:00:00+01:00,62.77121475,63.05170785,85.9913793
2030,sc01,01-28 18:00:00+01:00,63.59970311,65.9676531,88.51589685
2030,sc01,01-28 19:00:00+01:00,62.50680355,65.16016055,86.03646
2030,sc01,01-28 20:00:00+01:00,59.88031915,63.61246655,82.542708
2030,sc01,01-28 21:00:00+01:00,55.3148194,60.51707855,76.6822208
2030,sc01,01-28 22:00:00+01:00,50.978476,56.7936408,69.9652009
2030,sc01,01-28 23:00:00+01:00,49.30387185,53.9001259,63.96947169
2030,sc01,01-29 00:00:00+01:00,48.9336962,52.3972926,61.08430875
2030,sc01,01-29 01:00:00+01:00,48.98657843,51.81410354,59.03313825
2030,sc01,01-29 02:00:00+01:00,49.74455715,51.5449394,57.56801645
2030,sc01,01-29 03:00:00+01:00,52.03612075,51.6346608,57.29753245
2030,sc01,01-29 04:00:00+01:00,58.0999505,52.3972926,57.5905568
2030,sc01,01-29 05:00:00+01:00,66.54348095,54.79733984,60.79128439
2030,sc01,01-29 06:00:00+01:00,69.2052202,57.04037466,68.99596645
2030,sc01,01-29 07:00:00+01:00,66.24381496,57.93758855,73.95484025
2030,sc01,01-29 08:00:00+01:00,62.3834117,57.37682985,78.55306864
2030,sc01,01-29 09:00:00+01:00,59.95082881,58.2964741,81.1902879
2030,sc01,01-29 10:00:00+01:00,57.8002845,58.3861955,83.8275071
2030,sc01,01-29 11:00:00+01:00,56.1785626,58.2964741,84.43609616
2030,sc01,01-29 12:00:00+01:00,55.4558387,57.91515819,84.54879785
